task_id,query_id,result_type,item_id,timestamp,duration
1,0,up,1,1577237490852,167
1,0,left,1,1577237491053,1752
1,0,left,2,1577237501395,185
1,0,left,1,1577237501615,69
1,0,left,2,1577237501861,2371
1,0,left,5,1577237520496,205
1,0,left,4,1577237520942,419
1,0,left,3,1577237541715,238
2,0,up,1,1577239938919,304
2,0,left,1,1577239939323,332
2,0,left,2,1577239940246,105
2,0,left,1,1577239940424,172
2,0,left,3,1577239941123,654
2,0,left,4,1577239941846,1297
2,0,left,5,1577239944882,301
2,0,left,2,1577240003647,449
2,0,left,3,1577240004650,482
2,0,left,11,1577240010658,46
2,0,left,1,1577240013674,16
2,0,left,2,1577240014090,68
2,0,left,3,1577240014312,113
2,0,left,4,1577240014554,330
2,0,left,3,1577240015136,186
2,0,left,4,1577240015429,2429
2,0,left,5,1577240019984,165
2,0,left,4,1577240020316,562
2,0,left,3,1577240027339,489
2,0,left,4,1577240027925,1278
3,0,left,1,1577240748672,601
3,0,left,2,1577240749509,372
3,0,left,1,1577240749915,440
3,0,up,1,1577240814682,61
3,0,left,1,1577240814815,102
3,0,left,2,1577240815337,313
3,0,right,1,1577240816193,69
3,0,left,2,1577240816406,485
3,0,left,3,1577240817683,51
3,0,left,5,1577240818398,408
3,0,left,4,1577240819124,1515
4,0,up,1,1577237727056,133
4,0,left,1,1577237727357,909
4,0,left,2,1577237729577,99
4,0,left,3,1577237729747,1253
4,0,left,4,1577237732892,514
4,0,left,2,1577237735175,69
4,0,left,3,1577237735313,304
4,0,left,4,1577237735753,439
4,0,left,2,1577237736533,138
4,0,left,3,1577237736705,640
4,0,left,4,1577237771725,317
4,0,left,2,1577237772113,376
5,0,left,1,1577240280067,1818
5,0,up,1,1577240282158,204
5,0,left,1,1577240282395,1013
5,0,left,2,1577240300436,606
5,0,left,5,1577240304017,116
5,0,left,7,1577240305434,41
5,0,left,9,1577240306133,124
5,0,left,10,1577240306291,101
5,0,left,9,1577240306426,500
5,0,left,10,1577240307163,335
5,0,left,9,1577240307565,134
5,0,left,10,1577240307732,265
6,0,left,1,1577240619574,407
6,0,left,2,1577240620083,199
6,0,left,1,1577240620448,754
6,0,left,2,1577240621269,437
6,0,left,3,1577240621944,101
6,0,left,2,1577240622113,304
7,0,up,1,1577239469205,241
7,0,left,1,1577239469583,604
7,0,left,2,1577239471302,211
7,0,left,1,1577239471618,70
7,0,left,2,1577239471934,106
7,0,left,5,1577239473511,244
7,0,left,6,1577239473817,78
7,0,left,7,1577239474933,352
7,0,left,2,1577239477014,244
7,0,left,1,1577239477347,1040
7,0,up,1,1577239492874,103
8,0,left,1,1577239571514,343
8,0,up,1,1577239571892,240
8,0,left,1,1577239572166,1122
8,0,left,2,1577239573567,135
8,0,left,3,1577239575704,153
8,0,left,4,1577239575999,107
8,0,left,5,1577239576790,69
8,0,left,2,1577239577066,716
8,0,left,3,1577239669676,693
8,0,left,4,1577239670714,206
8,0,left,5,1577239670981,11772
9,0,left,1,1577237907162,1622
9,0,left,2,1577237909952,382
9,0,left,1,1577237910368,139
9,0,left,2,1577237910543,104
9,0,left,3,1577237910682,138
9,0,left,5,1577237913083,113
9,0,left,4,1577237915892,66
9,0,left,5,1577237916043,505
9,0,left,1,1577237917181,561
10,0,left,1,1577241146362,779
10,0,up,1,1577241147494,182
10,0,left,1,1577241148350,2723
10,0,right,1,1577241154638,69
10,0,left,1,1577241168789,342
10,0,left,2,1577241169488,164
10,0,left,3,1577241170385,221
10,0,left,8,1577241175919,214
10,0,left,12,1577241177790,256
11,0,up,1,1577238204331,325
11,0,left,1,1577238204755,1297
11,0,left,2,1577238206614,259
11,0,left,3,1577238206906,320
11,0,left,4,1577238207358,292
11,0,left,1,1577238207748,2600
11,0,left,2,1577238289256,588
11,0,left,3,1577238290209,393
12,0,up,1,1577238406942,260
12,0,left,1,1577238407268,64
12,0,up,1,1577238407396,163
12,0,left,1,1577238407595,1320
12,0,left,2,1577238412162,377
12,0,left,1,1577238412640,606
12,0,left,2,1577238413406,237
12,0,left,1,1577238416092,174
12,0,left,3,1577238416574,1874
12,0,left,4,1577238420640,967
12,0,left,5,1577238423248,34
12,0,left,6,1577238424736,847
12,0,left,7,1577238426116,103
12,0,left,5,1577238441380,103
12,0,left,6,1577238441551,305
12,0,left,7,1577238441924,134
12,0,left,8,1577238442191,103
12,0,left,7,1577238442429,1310
12,0,left,8,1577238462334,338
12,0,left,9,1577238462776,267
12,0,left,11,1577238464423,23
12,0,bot,1,1577238465230,278
13,0,up,1,1577240187265,164
13,0,left,1,1577240187462,1966
13,0,left,2,1577240193741,181
13,0,left,4,1577240199140,204
13,0,left,3,1577240199452,71
14,0,up,1,1577240973049,132
14,0,left,1,1577240973247,135
14,0,up,1,1577240973481,100
14,0,left,1,1577240973614,1632
14,0,left,2,1577240995936,307
14,0,left,1,1577240996445,101
14,0,left,3,1577240996613,519
14,0,left,4,1577240997633,786
14,0,left,5,1577240999392,198
14,0,left,4,1577240999835,279
14,0,left,5,1577241000818,70
14,0,left,6,1577241000924,140
14,0,left,4,1577241001450,106
14,0,left,9,1577241003596,132
15,0,up,1,1577239297395,129
15,0,left,1,1577239297557,1542
15,0,left,3,1577239358346,461
15,0,left,1,1577239361686,93
16,0,left,1,1577238617726,2296
16,0,up,1,1577238620644,263
16,0,left,1,1577238651829,433
16,0,left,2,1577238652361,711
16,0,left,5,1577238654079,72
16,0,left,6,1577238655247,59
16,0,left,7,1577238659895,99
16,0,left,11,1577238660978,487
16,0,left,12,1577238665193,92
16,0,left,14,1577238667592,93
16,0,left,16,1577238669508,235
16,0,left,12,1577238670960,105
16,0,left,11,1577238671207,205
16,0,left,8,1577238671490,393
16,0,left,5,1577238671923,364
16,0,left,2,1577238674507,27
16,0,right,1,1577238675556,92
16,0,left,2,1577238679440,301
16,0,up,1,1577238682410,141
16,0,left,1,1577238682656,414
16,0,right,1,1577238683277,172
16,0,left,5,1577238684913,72
16,0,left,6,1577238685716,221
16,0,left,4,1577238687763,35
16,0,left,6,1577238688319,164
17,0,left,1,1577238835327,3935
17,0,left,2,1577238903697,25
17,0,left,1,1577238904673,128
17,0,left,3,1577238904940,69
17,0,left,4,1577238905753,149
17,0,left,7,1577238906939,181
17,0,left,6,1577238907792,79
17,0,left,7,1577238908076,102
17,0,left,8,1577238908248,136
17,0,left,7,1577238911100,207
18,0,up,1,1577237279627,169
18,0,left,1,1577237279829,986
18,0,left,2,1577237281178,233
18,0,left,1,1577237281543,522
18,0,left,2,1577237282501,757
18,0,left,3,1577237283557,967
18,0,left,1,1577237284657,2231
18,0,left,2,1577237330894,380
18,0,left,4,1577237331641,13
18,0,left,7,1577237332974,224
18,0,left,6,1577237334599,192
18,0,left,7,1577237335687,19
18,0,left,8,1577237335839,3
18,0,left,7,1577237335877,68
18,0,left,6,1577237335979,135
18,0,left,7,1577237336148,612
18,0,left,6,1577237356715,69
18,0,left,7,1577237358539,66
18,0,left,6,1577237359799,238
18,0,left,8,1577237360110,207
18,0,left,5,1577237360387,241
18,0,right,1,1577237360762,100
18,0,left,3,1577237361070,66
18,0,up,1,1577237361717,301
