task_id,query_id,result_type,item_id,timestamp,duration
1,0,up,1,1577706484744,187
1,0,left,1,1577706485042,75
1,0,up,1,1577706485153,71
1,0,left,1,1577706485366,1594
1,0,left,2,1577706487881,2624
1,0,left,3,1577706526212,65
2,0,left,1,1577707783538,1850
2,0,up,1,1577707789344,228
2,0,left,1,1577707810322,114
2,0,left,2,1577707810587,147
2,0,left,3,1577707811050,496
2,0,left,2,1577707812342,2429
2,0,left,4,1577707815423,425
2,0,left,2,1577707899621,434
2,0,left,3,1577707900270,207
2,0,left,1,1577707901652,219
2,0,left,4,1577707903302,169
2,0,left,5,1577707903983,854
3,0,left,1,1577707616582,645
3,0,left,2,1577707617735,65
3,0,left,1,1577707618039,1026
3,0,left,2,1577707619464,376
3,0,left,1,1577707620176,329
3,0,left,3,1577707623387,229
3,0,left,2,1577707629415,542
3,0,left,1,1577707630424,1850
3,0,right,1,1577707667365,254
3,0,left,2,1577707668102,1891
3,0,left,3,1577707670995,510
3,0,left,2,1577707671687,369
4,0,left,1,1577708568015,8124
5,0,left,1,1577707068822,70
5,0,up,1,1577707068962,141
5,0,left,1,1577707069135,247
5,0,up,1,1577707069496,186
5,0,left,1,1577707069874,2787
5,0,up,1,1577707098963,146
5,0,left,1,1577707099152,260
5,0,left,2,1577707099448,156
5,0,left,1,1577707099640,71
5,0,left,2,1577707099967,1366
5,0,left,1,1577707129266,72
5,0,left,2,1577707129447,242
5,0,left,3,1577707129901,295
5,0,left,4,1577707134131,286
5,0,left,5,1577707135776,29
5,0,left,6,1577707137360,177
5,0,left,7,1577707140659,47
5,0,left,8,1577707141958,184
5,0,left,11,1577707145590,124
5,0,left,12,1577707146723,25
5,0,left,11,1577707146873,1432
5,0,left,12,1577707166247,152
5,0,left,13,1577707167835,12
5,0,left,14,1577707167982,15
5,0,left,16,1577707170980,543
5,0,bot,1,1577707177171,392
5,0,left,10,1577707178377,534
5,0,left,7,1577707178977,32
5,0,left,2,1577707179218,464
5,0,left,1,1577707179810,972
5,0,up,1,1577707181035,367
5,0,left,1,1577707181580,1232
5,0,up,1,1577707183106,212
5,0,left,1,1577707184140,289
5,0,left,2,1577707184576,300
5,0,left,1,1577707185678,2367
6,0,left,1,1577706298236,140
6,0,up,1,1577706298447,105
6,0,left,1,1577706298894,1027
6,0,left,2,1577706301079,783
6,0,left,3,1577706302803,600
6,0,left,1,1577706305059,1371
6,0,up,1,1577706347426,138
6,0,left,1,1577706347633,137
6,0,left,2,1577706347873,171
6,0,left,1,1577706348179,2046
7,0,left,1,1577708027073,1115
7,0,left,2,1577708028549,180
7,0,left,1,1577708028800,611
8,0,up,1,1577708236949,148
8,0,left,1,1577708237135,4234
8,0,left,2,1577708244459,37
8,0,left,3,1577708244777,11
8,0,left,2,1577708244877,60
8,0,left,3,1577708245194,261
8,0,left,2,1577708245604,580
8,0,left,3,1577708281507,1697
8,0,left,2,1577708304183,146
9,0,up,1,1577705637739,468
9,0,left,1,1577705638802,1349
9,0,up,1,1577705640854,354
9,0,left,1,1577705641244,815
9,0,left,2,1577705642416,1773
9,0,right,1,1577705644927,68
9,0,right,2,1577705645277,350
9,0,right,1,1577705645864,148
9,0,right,3,1577705659218,166
9,0,left,3,1577705662410,266
9,0,left,4,1577705663141,257
9,0,left,1,1577705663778,465
9,0,left,6,1577705678121,138
9,0,left,7,1577705681933,133
9,0,left,6,1577705682242,276
9,0,left,7,1577705682821,827
9,0,left,8,1577705684035,180
9,0,left,5,1577705713720,143
9,0,left,6,1577705714045,71
9,0,left,7,1577705714143,276
9,0,left,9,1577705715871,2581
9,0,left,11,1577705743962,1207
9,0,left,10,1577705760152,174
10,0,left,1,1577706612787,5112
10,0,up,1,1577706656651,198
10,0,left,1,1577706656876,702
10,0,left,2,1577706657906,216
10,0,left,1,1577706658548,109
10,0,up,1,1577706658693,284
10,0,left,1,1577706659012,1570
10,0,up,1,1577706661557,380
10,0,left,1,1577706743925,604
10,0,left,2,1577706745108,103
11,0,left,1,1577708844813,886
11,0,up,1,1577708846057,433
11,0,left,1,1577708888502,372
12,0,left,1,1577708664524,1042
12,0,left,2,1577708666120,468
12,0,left,1,1577708666661,143
12,0,left,2,1577708666877,1532
12,0,left,4,1577708669990,219
12,0,left,8,1577708683234,102
12,0,left,9,1577708683434,2162
12,0,left,11,1577708697331,144
12,0,left,12,1577708698747,158
12,0,bot,1,1577708699507,103
12,0,left,7,1577708699762,303
12,0,left,3,1577708700245,450
12,0,left,1,1577708700723,411
12,0,up,1,1577708701170,108
12,0,left,1,1577708701314,415
12,0,left,2,1577708701981,1809
12,0,left,5,1577708708923,491
12,0,left,6,1577708711851,1078
13,0,left,1,1577706974687,2322
