task_id,query_id,result_type,item_id,timestamp,duration
1,0,left,1,1577620249496,3727
1,0,left,2,1577620287458,862
1,0,left,3,1577620290909,2030
1,0,left,5,1577620319408,749
1,0,left,1,1577620321234,69
2,0,left,1,1577622722486,1592
2,0,left,2,1577622734363,665
2,0,left,4,1577622735607,72
2,0,left,2,1577622735827,709
3,0,left,1,1577620452593,1689
3,0,left,2,1577620513118,2326
3,0,left,3,1577620520546,378
3,0,left,4,1577620522005,161
3,0,left,5,1577620522246,360
3,0,left,6,1577620526561,169
3,0,left,8,1577620530309,238
3,0,left,9,1577620531829,204
3,0,left,10,1577620534069,682
3,0,left,9,1577620535378,1645
3,0,left,11,1577620558898,223
3,0,left,12,1577620559248,46
3,0,left,14,1577620559598,402
3,0,left,13,1577620560308,205
3,0,left,12,1577620560564,2345
3,0,left,10,1577620596751,422
4,0,left,1,1577621415582,1076
4,0,left,2,1577621477506,344
4,0,left,1,1577621505194,103
5,0,left,1,1577621876710,1661
5,0,left,2,1577621911908,1721
5,0,left,3,1577621914644,336
5,0,left,2,1577621924622,222
6,0,left,1,1577621274499,267
6,0,up,1,1577621276015,131
6,0,left,1,1577621325731,140
7,0,left,1,1577619922825,228
7,0,left,2,1577619923499,817
7,0,left,1,1577619924984,372
7,0,up,1,1577619925431,143
7,0,left,1,1577619925611,472
7,0,left,2,1577619928113,1559
7,0,left,1,1577619929996,37
7,0,left,2,1577619930088,2893
7,0,left,3,1577619934363,177
7,0,left,2,1577619934615,1147
7,0,left,1,1577619936588,848
7,0,left,2,1577619937754,1273
8,0,left,1,1577619493311,785
8,0,up,1,1577619494724,544
8,0,left,1,1577619495502,731
8,0,left,2,1577619517707,2483
8,0,left,3,1577619611338,327
8,0,left,2,1577619611932,107
8,0,left,3,1577619612253,304
8,0,left,5,1577619613607,282
8,0,left,6,1577619617455,1313
8,0,left,5,1577619717166,133
8,0,left,6,1577619718047,211
8,0,left,7,1577619718359,606
8,0,left,8,1577619719235,25
8,0,left,14,1577619720068,352
8,0,left,12,1577619721509,100
8,0,left,11,1577619721851,253
8,0,left,10,1577619723084,333
8,0,left,11,1577619725625,266
8,0,left,10,1577619728147,261
9,0,up,1,1577621599980,129
9,0,left,1,1577621600142,602
10,0,left,1,1577622329440,6335
10,0,left,2,1577622341639,1651
10,0,left,1,1577622375443,395
10,0,left,2,1577622375985,176
10,0,left,4,1577622376493,98
10,0,left,7,1577622379814,37
10,0,left,8,1577622380058,104
10,0,left,9,1577622381454,83
10,0,left,10,1577622381657,2815
10,0,left,9,1577622387470,89
10,0,left,10,1577622387801,473
10,0,left,11,1577622388354,2135
10,0,left,12,1577622404371,112
10,0,left,13,1577622404634,435
10,0,left,14,1577622405200,374
10,0,bot,1,1577622406694,1883
11,0,left,1,1577621745375,1754
12,0,left,1,1577620932901,1587
12,0,left,2,1577620934985,1803
12,0,left,3,1577620940635,794
12,0,left,4,1577620941997,810
12,0,left,6,1577620947398,1321
12,0,left,5,1577620978444,570
12,0,left,4,1577620979400,261
13,0,left,1,1577619213611,3473
13,0,left,3,1577619247412,232
13,0,left,4,1577619249788,589
13,0,left,5,1577619251169,528
13,0,left,2,1577619251886,175
13,0,left,1,1577619252996,140
13,0,left,5,1577619253503,106
13,0,left,6,1577619259620,86
13,0,left,7,1577619261420,1280
13,0,left,8,1577619289311,1230
13,0,left,7,1577619290952,378
13,0,left,8,1577619291404,121
13,0,left,9,1577619291563,360
13,0,left,8,1577619306520,416
13,0,left,9,1577619307011,387
13,0,left,11,1577619307500,165
13,0,left,13,1577619308017,256
13,0,left,12,1577619309500,496
13,0,left,6,1577619310082,919
13,0,left,2,1577619311116,576
13,0,left,1,1577619311853,250
14,0,left,1,1577618803291,1128
14,0,up,1,1577618806341,394
14,0,left,1,1577618806846,743
14,0,up,1,1577618811918,214
14,0,left,1,1577618812169,2058
14,0,left,2,1577618921858,1415
14,0,left,3,1577618926487,386
14,0,left,4,1577618929219,152
14,0,left,6,1577618930152,481
14,0,left,7,1577618940667,1020
14,0,left,8,1577618941913,887
14,0,left,6,1577618942991,1476
14,0,left,5,1577618976633,240
14,0,left,3,1577618977227,949
14,0,left,5,1577618980698,275
14,0,left,6,1577618981756,205
14,0,left,9,1577618983131,222
14,0,left,10,1577618983433,167
14,0,left,11,1577618984468,267
14,0,bot,1,1577618986492,595
14,0,left,11,1577618989179,368
15,0,left,1,1577622040449,1603
15,0,up,1,1577622083888,182
16,0,left,1,1577622216147,737
16,0,left,2,1577622217270,528
16,0,left,1,1577622218111,655
16,0,up,1,1577622243623,190
16,0,left,1,1577622243852,592
17,0,left,1,1577621118590,3068
18,0,left,1,1577622590833,886
19,0,up,1,1577620027709,89
19,0,left,1,1577620030090,2252
19,0,left,3,1577620036765,73
19,0,left,2,1577620036875,61
19,0,left,1,1577620037456,112
19,0,left,2,1577620037641,72
19,0,left,1,1577620037751,864
19,0,left,2,1577620070800,131
19,0,left,1,1577620071388,71
19,0,left,3,1577620071493,419
19,0,left,6,1577620072323,254
19,0,left,5,1577620073636,185
19,0,left,6,1577620074126,86
19,0,left,5,1577620074265,1576
20,0,left,1,1577620734059,1554
20,0,up,1,1577620735948,67
20,0,left,1,1577620736400,269
20,0,left,2,1577620736776,1537
20,0,left,1,1577620738689,341
20,0,left,2,1577620739282,199
20,0,left,1,1577620739645,1062
20,0,left,2,1577620759330,430
20,0,left,3,1577620759822,65
20,0,left,2,1577620759920,1046
20,0,left,3,1577620794237,1849
20,0,left,2,1577620797381,398
20,0,left,1,1577620798285,172
20,0,left,3,1577620798997,231
20,0,left,4,1577620799295,472
20,0,left,5,1577620800075,410
20,0,left,4,1577620801050,701
20,0,left,3,1577620802148,476
20,0,left,4,1577620802914,98
20,0,left,3,1577620803305,229
