task_id,query_id,result_type,item_id,timestamp,duration
3,0,up,1,1576478790873,1076
3,0,left,1,1576478792260,204
3,0,left,2,1576478792674,613
3,0,left,3,1576478794060,641
3,0,left,2,1576478794810,1656
3,0,left,3,1576478810355,436
3,0,left,5,1576478813880,49
3,0,left,8,1576478814036,283
3,0,left,10,1576478814936,226
3,0,left,12,1576478815386,194
3,0,left,2,1576478818015,203
3,0,left,1,1576478818437,524
3,0,up,1,1576478819105,1483
3,0,left,1,1576478877877,215
3,0,up,1,1576478878128,72
4,0,left,1,1576475565581,2215
4,0,up,1,1576475568864,381
4,0,left,1,1576475569421,781
5,0,left,1,1576476289748,1681
5,0,up,1,1576476292356,501
5,0,left,1,1576476293018,583
5,0,right,1,1576476312413,174
5,0,left,2,1576476312694,384
5,0,left,3,1576476313695,102
5,0,left,4,1576476314256,50
5,0,left,6,1576476314406,482
5,0,left,7,1576476315351,1446
5,0,left,10,1576476334831,91
5,0,left,12,1576476334999,123
5,0,left,13,1576476335558,92
5,0,left,9,1576476335764,42
5,0,left,10,1576476335914,43
5,0,left,9,1576476336209,344
6,0,left,1,1576479018418,367
6,0,left,2,1576479019028,568
6,0,left,3,1576479021377,67
6,0,left,4,1576479021579,217
6,0,left,5,1576479022177,211
6,0,left,4,1576479023545,1155
6,0,left,8,1576479102998,550
6,0,left,10,1576479104513,120
6,0,left,5,1576479106609,1022
6,0,left,1,1576479107667,688
6,0,left,2,1576479108861,1299
6,0,left,1,1576479110433,556
6,0,up,1,1576479111093,173
6,0,left,2,1576479139881,178
6,0,left,3,1576479191700,154
6,0,left,1,1576479191931,483
6,0,left,5,1576479193142,410
6,0,up,1,1576479200928,327
6,0,left,3,1576479201408,463
6,0,left,5,1576479202748,450
6,0,left,4,1576479203499,1474
7,0,left,1,1576477117460,778
7,0,up,1,1576477118479,104
7,0,left,2,1576477118892,1354
7,0,left,4,1576477131623,216
7,0,left,6,1576477132610,28
7,0,left,5,1576477132746,905
7,0,left,8,1576477163219,512
7,0,left,9,1576477164151,71
7,0,left,11,1576477164299,28
7,0,left,14,1576477165256,174
7,0,left,13,1576477169382,293
7,0,left,4,1576477169747,600
7,0,left,2,1576477170447,74
7,0,left,1,1576477170755,680
8,0,left,1,1576477689213,804
8,0,left,2,1576477691688,789
8,0,left,3,1576477693274,328
8,0,left,4,1576477709424,223
8,0,left,5,1576477709685,165
8,0,left,6,1576477711359,1796
8,0,left,8,1576477714030,321
8,0,left,11,1576477714499,1217
8,0,left,10,1576477715940,140
8,0,left,12,1576477724631,185
8,0,bot,1,1576477725885,529
8,0,left,12,1576477760824,1871
9,0,left,1,1576476047000,147
9,0,up,1,1576476047294,536
9,0,left,1,1576476049022,2249
9,0,right,1,1576476109137,106
9,0,left,3,1576476109602,183
9,0,left,5,1576476110330,807
9,0,left,6,1576476119126,252
9,0,left,8,1576476120643,48
9,0,left,9,1576476121567,102
9,0,left,10,1576476121708,3045
9,0,left,12,1576476127643,520
9,0,left,14,1576476128687,150
9,0,left,15,1576476129111,181
9,0,left,13,1576476129362,71
9,0,left,14,1576476129470,816
9,0,left,16,1576476142297,185
9,0,bot,1,1576476142602,3940
9,0,left,16,1576476167854,115
10,0,left,1,1576476642362,856
10,0,right,2,1576476671987,218
10,0,left,3,1576476673383,43
10,0,left,6,1576476673598,618
10,0,left,5,1576476674425,970
10,0,left,8,1576476684537,141
10,0,bot,1,1576476687415,31
10,0,left,12,1576476687571,59
10,0,left,10,1576476687821,168
10,0,bot,1,1576476693668,243
10,0,left,13,1576476699549,201
10,0,left,12,1576476699977,76
10,0,bot,1,1576476700681,298
10,0,left,14,1576476701240,115
10,0,left,8,1576476701699,99
10,0,left,4,1576476701999,21
10,0,left,2,1576476702182,220
10,0,left,4,1576476709811,317
11,0,left,1,1576477531377,997
11,0,left,2,1576477532572,490
11,0,left,1,1576477533130,489
12,0,left,2,1576475848847,79
12,0,left,1,1576475849038,70
12,0,up,1,1576475849215,622
12,0,left,1,1576475849976,209
12,0,up,1,1576475850256,777
12,0,left,1,1576475851139,1817
12,0,left,2,1576475856050,1162
12,0,left,3,1576475859699,155
12,0,left,4,1576475860135,347
12,0,left,2,1576475862453,431
12,0,left,3,1576475863181,112
12,0,left,4,1576475868648,86
12,0,left,5,1576475869531,10
12,0,left,6,1576475869981,143
12,0,left,7,1576475870847,24
12,0,left,6,1576475871050,104
12,0,left,5,1576475907930,342
12,0,left,7,1576475908450,71
12,0,left,10,1576475909102,146
12,0,bot,1,1576475910435,358
13,0,left,1,1576476880360,2788
13,0,left,2,1576476890081,390
13,0,left,1,1576476890775,655
13,0,left,3,1576476891789,289
13,0,left,2,1576476892116,535
13,0,left,4,1576476892757,322
13,0,left,2,1576476893152,1335
13,0,left,4,1576476920983,366
13,0,left,7,1576476921503,100
13,0,left,9,1576476921999,179
13,0,left,14,1576476922375,597
13,0,left,12,1576476925452,247
13,0,left,10,1576476926423,472
13,0,left,9,1576476927183,141
13,0,left,5,1576476927383,450
13,0,left,2,1576476930350,158
13,0,left,1,1576476930577,874
13,0,left,3,1576476964605,401
13,0,left,8,1576476966204,57
13,0,left,10,1576476972702,271
13,0,left,13,1576476973386,186
13,0,left,14,1576476973884,419
13,0,bot,1,1576476974449,575
15,0,left,2,1576476507372,218
15,0,left,1,1576476507701,1736
15,0,left,3,1576476523579,150
15,0,left,6,1576476523767,421
15,0,left,8,1576476525113,25
15,0,left,11,1576476526527,132
15,0,bot,1,1576476526729,103
15,0,left,11,1576476526903,1168
15,0,bot,1,1576476534729,455
15,0,left,11,1576476536053,105
15,0,bot,1,1576476536620,1539
16,0,left,1,1576478027930,1250
16,0,left,2,1576478029428,125
16,0,up,1,1576478029605,80
16,0,left,5,1576478030404,468
16,0,left,7,1576478031022,241
16,0,left,11,1576478031489,376
16,0,left,13,1576478032112,455
16,0,left,14,1576478032810,211
16,0,left,11,1576478034075,467
17,0,up,1,1576477323008,138
17,0,left,1,1576477323578,1264
17,0,left,3,1576477426172,37
17,0,left,5,1576477426322,517
