task_id,query_id,result_type,item_id,timestamp,duration
1,0,up,1,1576826932337,108
1,0,left,1,1576826932481,987
1,0,left,2,1576826933759,306
1,0,left,1,1576826934104,772
1,0,up,1,1576826934916,313
1,0,left,1,1576826941508,1683
1,0,left,2,1576826943827,1132
1,0,left,3,1576826948661,494
1,0,left,5,1576826951197,265
1,0,left,4,1576826951580,1209
1,0,left,2,1576826972355,327
2,0,left,1,1576827921398,927
2,0,left,2,1576827922535,459
2,0,left,1,1576827923063,824
2,0,up,1,1576827924075,404
2,0,left,1,1576827924552,5035
3,0,left,1,1576829511697,492
3,0,left,2,1576829512351,303
3,0,left,1,1576829512930,2943
3,0,left,2,1576829589654,133
3,0,left,3,1576829589851,1215
3,0,left,5,1576829592703,48
3,0,left,6,1576829597432,68
3,0,left,8,1576829597535,490
3,0,left,9,1576829598511,752
3,0,left,12,1576829599528,181
3,0,left,13,1576829599785,367
3,0,left,12,1576829600944,385
3,0,left,14,1576829601397,555
3,0,left,5,1576829602312,1400
3,0,left,2,1576829603768,323
3,0,left,1,1576829604228,722
3,0,left,3,1576829606148,921
3,0,up,1,1576829607434,613
3,0,tupu,1,1576829608201,310
3,0,left,1,1576829608652,334
3,0,up,1,1576829609422,374
3,0,left,3,1576829609903,247
3,0,tupu,1,1576829610628,307
4,0,left,1,1576827543040,1393
4,0,left,2,1576827545525,180
4,0,left,1,1576827546207,2510
4,0,left,2,1576827565908,181
4,0,left,3,1576827566124,1138
4,0,left,5,1576827571332,254
4,0,left,7,1576827571632,905
4,0,left,6,1576827573613,238
4,0,left,9,1576827573931,254
4,0,left,8,1576827574373,33
4,0,left,10,1576827574514,687
4,0,left,9,1576827575757,293
4,0,left,12,1576827576317,498
4,0,left,11,1576827579021,12
4,0,left,10,1576827579837,124
4,0,left,4,1576827580078,1545
4,0,left,3,1576827581662,743
4,0,left,4,1576827582519,194
4,0,left,3,1576827582754,225
4,0,left,2,1576827583054,340
4,0,left,1,1576827596403,1999
5,0,left,1,1576830026185,2743
5,0,up,1,1576830059320,112
5,0,left,2,1576830060344,508
8,0,left,1,1576828662378,8483
8,0,left,2,1576828815363,592
8,0,left,3,1576828816236,539
8,0,left,2,1576828817991,45
8,0,left,3,1576828818286,576
8,0,left,2,1576828818940,855
8,0,left,4,1576828970999,288
8,0,left,3,1576828971324,817
8,0,left,5,1576828972594,383
8,0,left,4,1576828974256,646
9,0,left,1,1576830293887,164
9,0,left,2,1576830294250,124
9,0,left,1,1576830294534,2535
9,0,left,2,1576830297499,825
9,0,left,1,1576830298611,469
9,0,left,2,1576830329233,212
9,0,left,1,1576830329480,137
9,0,left,2,1576830329651,336
9,0,left,3,1576830330021,344
9,0,left,2,1576830330400,673
9,0,left,3,1576830331217,2356
10,0,left,1,1576830864724,1376
10,0,left,2,1576830893004,512
10,0,left,3,1576830893716,143
10,0,left,5,1576830894919,648
10,0,left,8,1576830901198,238
10,0,left,10,1576830908041,357
10,0,left,11,1576830913953,190
10,0,left,12,1576830914244,625
