task_id,query_id,result_type,item_id,timestamp,duration
1,0,left,1,1576670917627,969
1,0,left,2,1576670919223,169
1,0,left,1,1576670919476,1123
1,0,left,2,1576670928551,357
1,0,left,3,1576670930181,131
1,0,left,2,1576670931014,2600
1,0,left,3,1576671005122,445
1,0,left,4,1576671005821,142
1,0,left,2,1576671007162,1846
1,0,left,4,1576671015917,178
1,0,left,5,1576671016475,135
1,0,left,4,1576671016667,1147
1,0,left,5,1576671018412,337
1,0,left,3,1576671046440,970
1,0,left,7,1576671048904,183
1,0,left,8,1576671050270,512
1,0,left,10,1576671051993,127
1,0,left,11,1576671052161,247
1,0,left,10,1576671053137,324
2,0,left,1,1576673573994,166
2,0,up,1,1576673574243,330
2,0,left,2,1576673575736,88
2,0,left,1,1576673575868,306
2,0,left,3,1576673576259,1112
2,0,left,2,1576673577760,176
2,0,left,3,1576673578753,752
2,0,left,4,1576673590114,126
2,0,left,1,1576673592340,572
2,0,left,3,1576673593181,249
2,0,left,6,1576673593554,74
2,0,left,5,1576673594481,345
3,0,up,1,1576673262234,238
3,0,left,1,1576673262512,688
3,0,left,2,1576673329811,621
3,0,left,3,1576673330816,200
3,0,left,4,1576673331582,147
3,0,left,6,1576673335084,309
3,0,left,7,1576673335916,39
3,0,left,8,1576673336014,228
3,0,left,10,1576673336980,96
3,0,left,12,1576673337180,1820
3,0,left,11,1576673339856,482
3,0,left,10,1576673358122,45
3,0,left,14,1576673358262,193
3,0,left,13,1576673358598,91
3,0,left,14,1576673358738,490
3,0,bot,1,1576673359273,2308
4,0,left,1,1576672263855,619
4,0,left,2,1576672264632,277
4,0,left,3,1576672265066,158
4,0,left,2,1576672265923,92
4,0,left,4,1576672266082,172
4,0,left,7,1576672267667,90
4,0,left,8,1576672267865,301
4,0,left,10,1576672268264,390
4,0,left,11,1576672268747,442
4,0,left,12,1576672269242,360
4,0,bot,1,1576672270308,1077
5,0,left,1,1576672467780,1211
5,0,left,2,1576672469328,168
5,0,left,1,1576672489844,173
5,0,left,2,1576672490164,213
5,0,left,3,1576672490825,501
5,0,left,2,1576672491369,642
5,0,left,1,1576672504585,172
5,0,left,3,1576672504844,128
5,0,left,4,1576672505213,186
5,0,left,5,1576672505770,167
5,0,left,7,1576672506678,413
5,0,left,6,1576672508362,201
5,0,left,7,1576672509473,1721
5,0,left,10,1576672521133,387
5,0,left,9,1576672523962,40
5,0,left,12,1576672524155,9
5,0,left,14,1576672525314,32
5,0,left,16,1576672526335,115
5,0,bot,1,1576672526498,650
6,0,left,2,1576671204836,84
6,0,left,1,1576671204959,862
6,0,left,2,1576671206307,1033
6,0,left,1,1576671208355,1063
6,0,left,2,1576671278541,1074
6,0,left,5,1576671287936,759
6,0,left,6,1576671291954,74
6,0,left,9,1576671292770,127
6,0,left,12,1576671293610,80
6,0,left,4,1576671295766,371
6,0,left,3,1576671296232,141
6,0,left,5,1576671296538,225
6,0,left,4,1576671296925,1077
6,0,left,5,1576671298251,122
7,0,left,1,1576669606166,1233
7,0,left,2,1576669608041,382
7,0,left,1,1576669608549,206
8,0,left,1,1576669706303,279
8,0,up,1,1576669706937,110
8,0,left,1,1576669707164,893
8,0,left,2,1576669710767,242
8,0,left,3,1576669711092,167
8,0,left,2,1576669711473,790
8,0,left,3,1576669816572,147
8,0,left,6,1576669819391,1054
8,0,left,8,1576669917272,396
8,0,left,9,1576669921169,83
8,0,left,10,1576669921462,111
8,0,left,9,1576669922368,282
8,0,left,11,1576669923233,1601
8,0,left,14,1576669940554,74
8,0,bot,1,1576669942304,105
8,0,left,8,1576669944219,93
8,0,left,6,1576669944369,204
8,0,left,7,1576669945156,130
8,0,left,6,1576669945419,718
8,0,left,7,1576670088926,133
9,0,left,1,1576668563040,2135
9,0,left,2,1576668566134,139
9,0,left,1,1576668568432,112
9,0,up,1,1576668568586,422
9,0,left,1,1576668569051,917
9,0,left,2,1576668570749,158
9,0,left,3,1576668572144,61
9,0,left,4,1576668572816,79
9,0,left,5,1576668574514,75
9,0,left,6,1576668574976,209
9,0,left,7,1576668575352,984
9,0,left,8,1576668577069,127
9,0,left,7,1576668577409,475
9,0,left,6,1576668606208,187
9,0,left,7,1576668606532,271
9,0,left,9,1576668608334,339
9,0,left,10,1576668609655,364
9,0,left,11,1576668610766,1771
9,0,left,10,1576668612877,126
9,0,left,9,1576668613171,85
9,0,left,11,1576668613507,1034
9,0,left,10,1576668614879,499
9,0,left,11,1576668627144,215
9,0,left,12,1576668627401,126
9,0,left,10,1576668627657,2688
9,0,left,12,1576668633692,216
9,0,left,14,1576668633992,168
9,0,left,13,1576668635624,74
9,0,left,14,1576668635924,1506
9,0,left,15,1576668637774,342
9,0,left,12,1576668657061,83
9,0,left,15,1576668657276,552
9,0,left,16,1576668659287,121
