task_id,query_id,result_type,item_id,timestamp,duration
1,0,left,2,1576568638133,451
1,0,left,1,1576568639367,491
1,0,left,2,1576568640853,80
1,0,left,1,1576568677390,502
1,0,left,2,1576568678328,1166
1,0,left,3,1576568682994,139
1,0,left,5,1576568684477,76
1,0,left,4,1576568685028,98
1,0,left,7,1576568685577,218
1,0,left,8,1576568688145,94
1,0,left,2,1576568688593,101
1,0,left,3,1576568689326,1024
1,0,left,4,1576568699900,350
1,0,left,5,1576568700353,272
1,0,left,4,1576568700751,419
1,0,left,6,1576568708913,359
1,0,left,7,1576568709351,127
1,0,left,6,1576568709651,17
1,0,left,9,1576568710551,328
1,0,left,12,1576568712533,323
1,0,left,7,1576568714074,195
1,0,left,8,1576568734203,462
1,0,left,9,1576568735175,13
1,0,left,8,1576568735613,880
1,0,left,7,1576568737100,229
1,0,left,8,1576568761092,168
1,0,left,13,1576568764081,117
1,0,bot,1,1576568764947,10
1,0,left,15,1576568765149,167
1,0,left,12,1576568765547,42
1,0,left,10,1576568765664,249
1,0,left,3,1576568766279,509
1,0,left,1,1576568766913,306
1,0,right,2,1576568770760,204
2,0,left,3,1576572015347,215
2,0,left,4,1576572015664,97
2,0,left,3,1576572015911,101
2,0,left,4,1576572017418,54
2,0,up,1,1576572019049,139
2,0,left,2,1576572019281,296
3,0,left,1,1576569078881,888
3,0,left,2,1576569080558,91
3,0,left,1,1576569080826,1089
3,0,left,3,1576569098728,168
3,0,left,10,1576569104924,73
3,0,left,12,1576569105224,337
3,0,left,8,1576569115330,259
3,0,left,7,1576569116656,979
3,0,left,8,1576569133002,587
3,0,left,9,1576569133762,441
3,0,left,10,1576569134414,113
3,0,left,9,1576569134704,353
3,0,left,10,1576569149091,571
3,0,left,13,1576569151125,2
3,0,left,12,1576569151260,651
3,0,left,13,1576569171334,138
3,0,left,14,1576569171517,1086
3,0,bot,1,1576569173071,953
4,0,left,1,1576572844979,333
4,0,up,1,1576572847621,73
4,0,left,1,1576572847767,99
4,0,up,1,1576572848494,145
4,0,left,1,1576572848745,231
4,0,right,1,1576572849400,218
4,0,left,1,1576572849765,1659
4,0,up,1,1576572852133,189
4,0,left,1,1576572853233,587
4,0,left,2,1576572892398,301
4,0,left,3,1576572893532,915
4,0,left,4,1576572899860,169
4,0,left,7,1576572900190,160
4,0,left,1,1576572904083,3244
4,0,left,2,1576572922768,83
4,0,left,4,1576572923548,138
4,0,left,5,1576572923987,47
4,0,left,6,1576572924181,19
4,0,left,10,1576572925483,112
4,0,left,12,1576572926063,43
4,0,bot,1,1576572932443,185
4,0,left,4,1576572932860,350
4,0,left,1,1576572933323,1507
5,0,left,1,1576571664527,269
5,0,left,2,1576571687148,195
5,0,left,3,1576571687537,267
5,0,left,2,1576571688437,229
5,0,left,3,1576571688817,499
5,0,left,6,1576571698203,77
5,0,left,8,1576571699394,118
5,0,left,9,1576571699550,438
5,0,left,8,1576571700885,513
5,0,left,11,1576571717924,235
5,0,left,14,1576571718366,55
5,0,left,15,1576571720631,198
5,0,left,14,1576571721469,114
5,0,left,15,1576571738166,266
5,0,left,16,1576571738615,101
5,0,bot,1,1576571738825,162
6,0,left,1,1576570718892,394
6,0,up,1,1576570719322,182
6,0,left,1,1576570719979,2427
6,0,up,1,1576570725040,102
6,0,left,1,1576570725215,452
6,0,left,2,1576570762870,1758
6,0,left,3,1576570771036,364
6,0,left,5,1576570772756,500
6,0,left,7,1576570774238,511
6,0,left,6,1576570775400,410
6,0,left,7,1576570780758,88
6,0,left,9,1576570781039,47
6,0,left,8,1576570781747,553
6,0,left,10,1576570782642,18
6,0,left,11,1576570783003,83
6,0,left,10,1576570784627,170
6,0,left,8,1576570786459,76
6,0,left,5,1576570786753,239
6,0,left,3,1576570787736,132
6,0,up,1,1576570788794,110
6,0,left,1,1576570789098,662
