task_id,query_id,result_type,item_id,timestamp,duration
1,0,up,1,1577344637353,173
1,0,left,1,1577344637561,314
1,0,up,1,1577344638157,282
1,0,left,1,1577344638827,597
1,0,up,1,1577344640213,102
1,0,left,1,1577344640481,475
1,0,up,1,1577344642280,211
1,0,left,1,1577344643724,452
1,0,left,2,1577344644692,136
1,0,left,1,1577344645137,210
3,0,up,1,1577343588579,85
3,0,left,1,1577343588925,66
3,0,left,2,1577343589378,319
3,0,up,1,1577343590044,170
3,0,left,1,1577343590250,402
3,0,up,1,1577343590814,201
3,0,left,1,1577343591458,205
3,0,left,4,1577343617686,110
3,0,left,3,1577343617991,346
3,0,tupu,1,1577343619426,104
3,0,left,3,1577343619930,50
4,0,up,1,1577344767784,369
4,0,left,1,1577344768761,266
4,0,left,2,1577344769163,474
4,0,left,1,1577344769903,212
4,0,left,2,1577344796924,105
4,0,left,3,1577344797063,625
4,0,left,7,1577344801135,229
4,0,left,8,1577344801552,193
4,0,left,9,1577344803370,204
4,0,left,8,1577344803643,459
4,0,left,9,1577344804256,377
4,0,left,8,1577344804803,246
6,0,left,1,1577343865008,658
6,0,left,2,1577343866583,1296
6,0,left,1,1577343869010,305
6,0,left,2,1577343869383,1252
6,0,left,3,1577343870872,373
6,0,left,2,1577343871779,268
6,0,left,1,1577343872115,268
6,0,left,5,1577343879817,906
6,0,left,1,1577343881790,380
7,0,left,1,1577345085550,630
7,0,up,1,1577345086490,87
7,0,left,1,1577345087220,156
7,0,left,2,1577345087565,466
7,0,left,1,1577345089240,594
8,0,left,1,1577343008832,138
8,0,up,1,1577343010490,72
8,0,left,1,1577343011581,386
8,0,left,2,1577343012361,498
8,0,left,3,1577343013066,27
8,0,left,2,1577343013783,10
8,0,left,3,1577343013934,37
8,0,left,2,1577343014006,61
8,0,left,1,1577343014131,143
8,0,left,3,1577343014555,313
8,0,left,2,1577343014938,214
8,0,left,1,1577343015298,285
8,0,left,2,1577343055772,206
8,0,left,3,1577343056132,288
8,0,left,4,1577343056618,18
8,0,left,5,1577343058400,1566
8,0,left,1,1577343065136,109
9,0,left,1,1577344079052,736
9,0,up,1,1577344080378,389
9,0,left,1,1577344081040,103
9,0,left,2,1577344081280,872
9,0,left,1,1577344082937,238
9,0,left,2,1577344083378,204
9,0,left,1,1577344083685,588
9,0,up,1,1577344085219,591
9,0,left,1,1577344101841,192
10,0,left,1,1577345285146,1009
10,0,left,2,1577345322084,155
10,0,left,3,1577345323273,64
10,0,left,4,1577345323684,184
10,0,left,6,1577345324049,590
