task_id,query_id,result_type,item_id,timestamp,duration
1,0,up,1,1577520963562,119
1,0,left,1,1577520963722,597
1,0,up,1,1577520964593,76
1,0,left,1,1577520964747,427
1,0,left,2,1577520982816,281
1,0,up,1,1577520985264,235
1,0,left,3,1577520992545,103
1,0,left,2,1577520992745,105
1,0,left,1,1577520993461,155
1,0,up,1,1577520993662,156
1,0,left,1,1577520994100,485
1,0,left,2,1577520999421,161
1,0,left,3,1577520999892,15
1,0,left,2,1577520999987,322
1,0,left,3,1577521000472,821
1,0,left,4,1577521007473,83
1,0,left,3,1577521007678,243
1,0,left,4,1577521008002,570
2,0,left,1,1577520616029,695
2,0,left,2,1577520618453,486
2,0,left,1,1577520619304,598
2,0,up,1,1577520620297,173
2,0,left,1,1577520620513,1211
2,0,left,2,1577520622668,442
2,0,left,1,1577520712480,367
2,0,left,2,1577520713123,79
3,0,left,1,1577521948584,643
3,0,left,2,1577521986083,593
3,0,left,3,1577521989753,147
3,0,left,5,1577521990689,56
3,0,left,6,1577521995233,129
3,0,left,7,1577521995533,62
3,0,left,9,1577521996913,140
3,0,left,10,1577521997841,109
3,0,left,12,1577521998399,204
3,0,left,13,1577521998645,164
3,0,left,12,1577521998931,732
3,0,left,11,1577522000077,123
3,0,left,12,1577522009615,40
3,0,left,14,1577522010010,118
3,0,left,13,1577522010252,270
3,0,left,14,1577522011629,66
5,0,up,1,1577521674790,76
5,0,left,1,1577521674906,731
5,0,left,2,1577521695011,300
5,0,left,3,1577521695708,50
5,0,left,2,1577521695955,477
5,0,left,3,1577521707102,1897
6,0,left,1,1577521334083,603
6,0,left,2,1577521334806,3508
6,0,left,3,1577521354144,264
6,0,left,5,1577521358547,284
6,0,left,4,1577521372993,132
6,0,left,3,1577521373492,105
6,0,left,2,1577521373675,81
6,0,left,1,1577521374025,549
7,0,left,1,1577521122308,81
7,0,left,2,1577521122588,277
7,0,left,1,1577521123257,155
7,0,left,2,1577521123545,79
7,0,left,1,1577521123663,78
7,0,left,2,1577521124302,286
7,0,left,3,1577521124673,153
7,0,left,2,1577521124881,662
7,0,left,3,1577521125893,303
7,0,left,2,1577521126283,1534
7,0,left,3,1577521129336,83
7,0,left,4,1577521129546,210
7,0,right,3,1577521130237,136
7,0,left,1,1577521130538,81
7,0,left,4,1577521132112,25
7,0,left,3,1577521132261,126
7,0,left,5,1577521135460,10
7,0,left,4,1577521135959,79
7,0,left,1,1577521136159,138
7,0,up,1,1577521136671,119
7,0,left,1,1577521136830,757
8,0,left,1,1577520063268,2204
8,0,left,2,1577520080471,82
8,0,left,1,1577520080935,166
8,0,left,2,1577520083661,415
8,0,left,3,1577520084139,163
8,0,left,2,1577520085037,172
8,0,left,4,1577520122434,475
8,0,left,3,1577520123118,498
8,0,left,2,1577520124041,441
8,0,left,1,1577520125053,82
8,0,left,4,1577520159085,280
8,0,left,3,1577520160090,80
8,0,left,5,1577520162128,236
8,0,left,6,1577520163611,1001
8,0,left,7,1577520215218,306
8,0,left,9,1577520217281,684
8,0,left,10,1577520218532,63
8,0,left,9,1577520218761,121
9,0,up,1,1577521218496,249
9,0,left,1,1577521219115,1708
9,0,up,1,1577521223351,80
9,0,left,1,1577521223470,373
9,0,left,2,1577521236801,211
9,0,left,3,1577521248961,335
9,0,left,5,1577521252251,99
9,0,left,2,1577521253384,105
9,0,left,1,1577521253704,197
10,0,up,1,1577519545413,81
10,0,left,1,1577519545672,1376
10,0,left,2,1577519548743,121
10,0,left,1,1577519565866,994
10,0,left,2,1577519569162,1120
10,0,left,4,1577519584703,167
10,0,left,5,1577519585367,111
10,0,left,3,1577519585875,174
10,0,left,5,1577519595109,88
10,0,left,4,1577519610597,97
11,0,left,1,1577520837227,1815
11,0,left,2,1577520851501,510
11,0,left,3,1577520852563,132
11,0,left,2,1577520852846,189
11,0,left,1,1577520853226,1337
11,0,left,4,1577520871228,328
11,0,left,3,1577520871880,605
11,0,left,2,1577520872689,326
12,0,left,1,1577522100786,729
12,0,left,2,1577522104303,1325
12,0,left,3,1577522108692,245
12,0,left,2,1577522109210,344
13,0,left,1,1577522217058,149
13,0,up,1,1577522217285,152
13,0,left,1,1577522218066,468
13,0,right,1,1577522228298,124
13,0,left,1,1577522228908,236
13,0,left,4,1577522234281,325
13,0,left,2,1577522239089,81
14,0,up,1,1577521503399,80
14,0,left,1,1577521503951,1101
14,0,left,2,1577521532211,1373
14,0,up,1,1577521553315,75
14,0,left,1,1577521553516,204
14,0,left,3,1577521553925,395
14,0,left,4,1577521555091,172
14,0,left,3,1577521555305,917
15,0,left,1,1577521805478,976
15,0,left,2,1577521826562,346
15,0,left,3,1577521827122,124
15,0,left,4,1577521829160,470
15,0,left,3,1577521829927,1096
16,0,left,1,1577519382830,867
16,0,left,2,1577519384766,120
16,0,left,1,1577519385055,652
16,0,left,2,1577519408432,241
16,0,left,3,1577519408967,82
16,0,left,2,1577519409903,59
16,0,left,5,1577519410839,889
16,0,left,6,1577519425707,265
16,0,left,7,1577519427244,357
16,0,left,8,1577519427661,157
16,0,left,10,1577519429543,261
16,0,left,11,1577519431170,339
16,0,left,1,1577519432772,495
17,0,left,1,1577520484982,1835
17,0,left,2,1577520518410,481
17,0,left,3,1577520522305,145
17,0,left,4,1577520523848,75
17,0,left,1,1577520524690,180
18,0,left,1,1577519899249,528
18,0,left,2,1577519912922,320
18,0,left,3,1577519913650,118
18,0,left,4,1577519913984,114
18,0,left,2,1577519914303,172
18,0,left,3,1577519915156,82
18,0,left,2,1577519915705,83
18,0,left,1,1577519915830,125
18,0,left,2,1577519916079,126
18,0,left,1,1577519916415,250
18,0,left,2,1577519916749,493
18,0,left,1,1577519933219,102
18,0,left,3,1577519934006,167
18,0,left,4,1577519934509,265
18,0,left,1,1577519935630,76
18,0,left,2,1577519936905,23
18,0,left,5,1577519937897,737
18,0,left,3,1577519954650,248
20,0,left,1,1577519710102,244
20,0,up,1,1577519710428,165
20,0,left,1,1577519710720,540
20,0,left,2,1577519736757,678
20,0,left,3,1577519738468,593
20,0,left,2,1577519762655,77
20,0,left,3,1577519763009,80
20,0,left,4,1577519782039,217
20,0,left,6,1577519783698,60
20,0,left,5,1577519783926,914
20,0,left,6,1577519800450,157
20,0,left,3,1577519800960,88
