task_id,query_id,result_type,item_id,timestamp,duration
1,0,left,1,1577613175400,989
1,0,left,2,1577613176710,167
1,0,left,1,1577613177062,432
1,0,left,2,1577613180945,2021
1,0,left,4,1577613204799,2244
1,0,left,5,1577613219153,241
2,0,up,1,1577612005791,455
2,0,left,1,1577612006313,197
2,0,up,1,1577612006542,131
2,0,left,1,1577612006740,334
2,0,left,2,1577612007107,376
2,0,left,3,1577612007586,1157
2,0,left,1,1577612148784,260
2,0,left,2,1577612149237,465
2,0,left,3,1577612149740,490
2,0,left,4,1577612150627,681
2,0,left,5,1577612151792,1386
2,0,left,4,1577612222722,482
2,0,left,6,1577612223334,307
2,0,left,7,1577612224359,364
2,0,left,8,1577612227295,166
2,0,left,10,1577612228103,1427
2,0,left,11,1577612230669,464
2,0,left,9,1577612233355,391
3,0,left,1,1577614767365,529
3,0,left,2,1577614768498,682
3,0,left,3,1577614771809,54
3,0,left,6,1577614774361,299
3,0,left,5,1577614780547,2130
3,0,left,6,1577614789828,450
3,0,left,8,1577614790347,322
3,0,left,9,1577614791141,395
3,0,left,8,1577614791792,1581
3,0,left,9,1577614797050,223
3,0,left,10,1577614797306,149
3,0,left,12,1577614799705,2
3,0,left,13,1577614799753,176
3,0,left,12,1577614800036,15
3,0,left,11,1577614802057,79
3,0,bot,1,1577614802285,1592
4,0,left,1,1577614979829,1762
4,0,left,2,1577614992078,427
4,0,left,3,1577614992636,703
4,0,left,2,1577614993760,791
4,0,left,3,1577615002978,202
4,0,left,5,1577615003350,235
4,0,left,6,1577615003683,641
4,0,left,5,1577615004550,349
5,0,left,1,1577612823145,2448
5,0,left,2,1577612842384,376
5,0,left,3,1577612843076,761
5,0,left,2,1577612843936,1277
5,0,left,3,1577612858453,160
5,0,left,4,1577612858645,314
5,0,left,5,1577612859696,415
5,0,left,6,1577612860312,746
5,0,left,7,1577612862472,1444
6,0,left,1,1577613366194,544
6,0,left,2,1577613367070,609
6,0,left,3,1577613367742,844
6,0,left,4,1577613370097,2998
6,0,left,3,1577613437654,478
6,0,right,2,1577613438644,307
7,0,up,1,1577611892837,221
7,0,left,1,1577611893090,584
7,0,left,2,1577611893837,3429
7,0,left,3,1577611902766,258
7,0,left,2,1577611903947,374
8,0,left,1,1577614493572,2809
8,0,left,2,1577614497456,405
8,0,left,1,1577614497997,330
8,0,left,2,1577614498394,432
8,0,left,1,1577614498952,310
8,0,left,2,1577614501338,300
8,0,left,4,1577614503394,115
8,0,left,3,1577614583092,343
8,0,left,4,1577614583504,136
8,0,left,5,1577614583708,630
8,0,left,3,1577614588230,132
8,0,left,1,1577614590729,4057
9,0,up,1,1577611535594,312
9,0,left,1,1577611536009,986
9,0,left,2,1577611537307,187
9,0,left,1,1577611539373,155
9,0,left,3,1577611540757,61
9,0,left,4,1577611540961,7
9,0,left,5,1577611541911,320
9,0,left,6,1577611543686,179
9,0,left,7,1577611543929,128
9,0,left,8,1577611545278,181
9,0,left,9,1577611545844,2572
9,0,left,10,1577611572793,247
9,0,left,11,1577611573217,103
9,0,left,10,1577611573389,3030
9,0,left,11,1577611578525,1142
9,0,left,14,1577611581206,445
9,0,left,15,1577611581802,280
9,0,left,14,1577611582153,1233
9,0,left,15,1577611612495,585
9,0,bot,1,1577611617219,1601
9,0,left,11,1577611619679,12
9,0,left,9,1577611619734,326
9,0,left,7,1577611620231,241
9,0,left,5,1577611620895,497
9,0,left,3,1577611621479,673
9,0,left,1,1577611626047,810
10,0,left,1,1577615105397,5758
10,0,left,2,1577615113711,1525
10,0,right,2,1577615140637,35
10,0,left,2,1577615140781,319
10,0,left,3,1577615141546,1812
10,0,left,4,1577615156852,2367
10,0,left,2,1577615172267,302
10,0,left,8,1577615174027,290
10,0,left,2,1577615174535,2092
11,0,left,1,1577612398436,1043
11,0,left,2,1577612399736,597
12,0,left,1,1577613625957,986
12,0,left,2,1577613627166,895
12,0,left,1,1577613628253,1293
12,0,left,2,1577613631642,392
12,0,left,1,1577613634123,395
12,0,left,3,1577613635209,169
12,0,left,4,1577613636153,163
12,0,left,5,1577613640777,61
12,0,left,8,1577613642805,58
12,0,left,10,1577613643617,343
12,0,left,12,1577613646073,246
12,0,bot,1,1577613648252,439
13,0,left,1,1577614672403,1271
14,0,up,1,1577612496028,241
14,0,left,1,1577612496538,419
14,0,left,2,1577612497225,506
14,0,left,3,1577612497766,672
14,0,left,1,1577612498572,414
14,0,up,1,1577612499074,125
14,0,left,1,1577612499371,1079
14,0,left,2,1577612551985,1974
14,0,left,3,1577612554492,523
14,0,left,4,1577612555616,395
14,0,left,5,1577612558664,235
14,0,left,6,1577612559240,2110
14,0,left,7,1577612596915,282
14,0,left,6,1577612597229,189
14,0,left,7,1577612597513,294
14,0,left,8,1577612597899,393
14,0,left,7,1577612598416,807
14,0,left,8,1577612616424,632
14,0,left,9,1577612618735,17
14,0,left,10,1577612618957,30
14,0,left,11,1577612620063,196
14,0,left,12,1577612621191,133
14,0,bot,1,1577612621984,2419
14,0,left,12,1577612664402,234
15,0,left,1,1577612979147,1403
15,0,left,3,1577613025638,452
15,0,left,4,1577613026450,503
15,0,left,6,1577613027941,628
15,0,left,7,1577613030935,846
15,0,left,8,1577613036766,262
15,0,left,9,1577613037105,623
15,0,left,11,1577613038632,532
15,0,bot,1,1577613039196,850
15,0,left,11,1577613040418,551
16,0,left,2,1577613961296,172
16,0,left,1,1577613961536,136
16,0,up,1,1577613961705,197
16,0,left,1,1577613961965,66
16,0,left,2,1577613962429,134
16,0,left,1,1577613962631,97
16,0,left,2,1577613963043,256
16,0,left,3,1577613963367,307
16,0,left,5,1577613963855,269
16,0,left,10,1577613967204,136
16,0,left,5,1577613971019,332
16,0,left,2,1577613971585,186
16,0,left,1,1577613972668,1740
16,0,left,2,1577614045185,275
16,0,left,5,1577614046451,129
16,0,tupu,1,1577614047335,106
17,0,left,1,1577610544539,2088
17,0,left,2,1577610547437,32
17,0,left,3,1577610547637,203
17,0,left,4,1577610548153,874
17,0,left,1,1577610549303,1858
17,0,up,1,1577610568374,621
17,0,left,1,1577610569214,26
17,0,left,3,1577610569742,345
17,0,left,4,1577610570430,289
17,0,left,3,1577610576658,423
17,0,up,1,1577610579389,710
18,0,left,1,1577614269990,769
18,0,left,2,1577614270854,218
18,0,left,3,1577614271134,346
18,0,left,4,1577614271512,584
18,0,left,1,1577614272849,1374
18,0,left,2,1577614361863,295
18,0,left,4,1577614362224,298
18,0,left,5,1577614362596,58
18,0,left,6,1577614363034,227
18,0,left,8,1577614363330,337
18,0,left,6,1577614364989,249
19,0,left,2,1577611172823,34
19,0,left,1,1577611173156,130
19,0,up,1,1577611173343,445
19,0,left,1,1577611173858,726
19,0,left,3,1577611174683,259
19,0,left,2,1577611175135,592
19,0,left,1,1577611176030,491
19,0,left,2,1577611176555,735
19,0,left,1,1577611177459,266
19,0,left,2,1577611177784,984
19,0,left,1,1577611179856,714
19,0,left,4,1577611187456,133
19,0,left,5,1577611187614,97
19,0,left,4,1577611187749,67
19,0,left,3,1577611191769,452
19,0,left,2,1577611192428,580
19,0,left,1,1577611193182,1512
19,0,left,3,1577611229877,172
19,0,left,4,1577611230083,1072
19,0,left,5,1577611231189,703
19,0,left,3,1577611232240,367
19,0,left,5,1577611232707,1471
19,0,left,7,1577611240438,457
19,0,left,8,1577611242459,113
19,0,left,6,1577611242871,1193
19,0,left,5,1577611261297,130
19,0,left,6,1577611261639,62
19,0,left,5,1577611261748,263
19,0,left,9,1577611262106,445
19,0,left,8,1577611262620,653
19,0,left,10,1577611264086,380
19,0,left,11,1577611265111,1828
19,0,left,10,1577611273754,395
19,0,left,4,1577611274291,171
19,0,left,2,1577611274566,363
19,0,left,4,1577611276430,136
19,0,left,1,1577611276636,1152
19,0,left,7,1577611279097,324
19,0,left,1,1577611281820,421
