task_id,query_id,result_type,item_id,timestamp,duration
1,0,up,1,1577322618135,150
1,0,left,1,1577322618361,1936
1,0,left,2,1577322620650,251
1,0,left,1,1577322621007,1969
1,0,up,1,1577322623224,145
1,0,left,2,1577322633125,766
1,0,left,3,1577322636137,94
1,0,left,5,1577322636946,258
1,0,left,6,1577322639217,153
1,0,left,7,1577322639762,981
1,0,left,8,1577322641129,351
1,0,left,10,1577322644113,536
1,0,left,12,1577322644777,1814
1,0,left,14,1577322654092,114
1,0,left,15,1577322654306,239
1,0,left,14,1577322654618,984
2,0,left,1,1577323574718,394
2,0,left,2,1577323575502,146
2,0,left,3,1577323575825,119
2,0,left,4,1577323579315,276
2,0,left,5,1577323580058,15
2,0,left,6,1577323580257,657
2,0,left,7,1577323582618,306
2,0,left,9,1577323583124,56
2,0,left,10,1577323583762,230
2,0,left,11,1577323585250,41
2,0,left,12,1577323585455,19
2,0,left,13,1577323585738,434
2,0,left,12,1577323586247,838
2,0,left,13,1577323587235,784
2,0,left,12,1577323588170,488
2,0,left,11,1577323603500,2013
3,0,left,2,1577323704699,148
3,0,left,1,1577323704884,1489
3,0,left,2,1577323706661,1933
3,0,left,3,1577323713177,407
3,0,left,5,1577323714491,4155
3,0,left,6,1577323728016,805
3,0,left,5,1577323732748,1316
3,0,left,6,1577323737897,261
3,0,left,9,1577323738333,536
3,0,left,14,1577323741082,523
3,0,left,10,1577323743631,222
3,0,left,6,1577323743954,933
3,0,left,5,1577323745082,358
3,0,left,2,1577323746013,901
4,0,left,1,1577322386726,2352
4,0,left,2,1577322390169,765
4,0,left,1,1577322391165,1598
4,0,right,2,1577322399792,112
4,0,left,2,1577322400022,79
4,0,left,3,1577322400140,304
4,0,left,4,1577322401561,213
4,0,left,6,1577322402316,249
4,0,left,8,1577322402898,9
4,0,left,10,1577322402947,185
4,0,left,9,1577322404929,90
4,0,left,6,1577322405131,299
4,0,left,1,1577322405563,257
4,0,right,1,1577322406481,63
4,0,left,11,1577322406849,451
4,0,left,12,1577322407725,1583
5,0,left,1,1577323015250,649
5,0,left,2,1577323017377,151
5,0,left,1,1577323017712,118
5,0,left,3,1577323029591,117
5,0,left,4,1577323030987,75
5,0,up,1,1577323035888,66
5,0,left,3,1577323037627,80
5,0,left,4,1577323042564,253
5,0,left,7,1577323043869,240
5,0,left,10,1577323045781,109
5,0,left,9,1577323045976,634
5,0,left,10,1577323047083,253
5,0,left,11,1577323056702,815
6,0,left,1,1577321414630,431
6,0,left,2,1577321415515,1686
6,0,left,1,1577321417488,505
6,0,up,1,1577321418065,146
6,0,left,1,1577321418248,244
6,0,left,3,1577321420320,325
6,0,left,2,1577321420760,74
6,0,left,1,1577321421052,41
6,0,left,3,1577321422385,462
6,0,left,5,1577321423088,572
6,0,left,6,1577321424300,82
6,0,left,7,1577321425250,134
6,0,left,6,1577321425752,183
6,0,left,7,1577321426000,925
6,0,left,9,1577321428776,247
6,0,left,11,1577321430368,219
6,0,left,12,1577321431488,255
6,0,left,10,1577321432328,243
6,0,left,3,1577321432815,128
6,0,left,2,1577321433013,561
6,0,left,3,1577321444211,185
6,0,left,4,1577321445395,262
6,0,right,1,1577321446278,674
6,0,left,5,1577321447476,5
6,0,left,3,1577321447577,134
6,0,left,2,1577321447749,1226
6,0,left,3,1577321461764,390
6,0,left,5,1577321462388,1665
6,0,left,6,1577321466363,912
6,0,left,7,1577321479954,1013
6,0,left,8,1577321481736,720
6,0,left,9,1577321503991,1598
6,0,left,12,1577321506206,141
6,0,left,11,1577321506481,284
6,0,left,12,1577321506905,507
6,0,left,8,1577321510488,192
6,0,left,12,1577321512335,92
6,0,left,10,1577321512615,96
