task_id,query_id,event_idx,x,y,scrolly,timestamp,duration,event
1,0,2518,626,235,1.000000,1576549384366,107,Fixation
1,0,3663,625,294,1.000000,1576549384402,36,Saccade
1,0,3664,543,243,1.000000,1576549384473,71,Saccade
1,0,3664,454,217,1.000000,1576549384509,71,Saccade
1,0,2519,447,221,1.000000,1576549384544,70,Fixation
1,0,2519,447,221,1.000000,1576549384579,70,Fixation
1,0,3665,428,333,1.000000,1576549384614,35,Saccade
1,0,3666,304,300,1.000000,1576549384692,73,Saccade
1,0,3666,150,256,1.000000,1576549384727,73,Saccade
1,0,3667,187,262,1.000000,1576549384797,35,Saccade
1,0,3668,168,257,1.000000,1576549384866,35,Saccade
1,0,2520,180,280,1.000000,1576549384900,68,Fixation
1,0,2520,180,280,1.000000,1576549384934,68,Fixation
1,0,3669,232,361,1.000000,1576549384968,34,Saccade
1,0,2521,236,327,1.000000,1576549385002,98,Fixation
1,0,2521,236,327,1.000000,1576549385034,98,Fixation
1,0,2521,236,327,1.000000,1576549385067,98,Fixation
1,0,3670,310,287,1.000000,1576549385100,66,Saccade
1,0,3670,312,352,1.000000,1576549385133,66,Saccade
1,0,2522,316,301,1.000000,1576549385166,67,Fixation
1,0,2522,316,301,1.000000,1576549385200,67,Fixation
1,0,3671,295,327,1.000000,1576549385234,35,Saccade
1,0,2523,342,312,1.000000,1576549385269,136,Fixation
1,0,2523,342,312,1.000000,1576549385303,136,Fixation
1,0,2523,342,312,1.000000,1576549385337,136,Fixation
1,0,2523,342,312,1.000000,1576549385371,136,Fixation
1,0,3672,149,258,1.000000,1576549385404,34,Saccade
1,0,2524,153,244,1.000000,1576549385438,277,Fixation
1,0,2524,153,244,1.000000,1576549385473,277,Fixation
1,0,2524,153,244,1.000000,1576549385507,277,Fixation
1,0,2524,153,244,1.000000,1576549385542,277,Fixation
1,0,2524,153,244,1.000000,1576549385577,277,Fixation
1,0,2524,153,244,1.000000,1576549385612,277,Fixation
1,0,2524,153,244,1.000000,1576549385646,277,Fixation
1,0,2524,153,244,1.000000,1576549385681,277,Fixation
1,0,3673,116,81,1.000000,1576549385715,35,Saccade
1,0,3674,125,51,1.000000,1576549385784,177,Saccade
1,0,3674,143,95,1.000000,1576549385819,177,Saccade
1,0,3674,106,61,1.000000,1576549385855,177,Saccade
1,0,3674,224,210,1.000000,1576549385892,177,Saccade
1,0,3674,378,317,1.000000,1576549385927,177,Saccade
1,0,2525,403,335,1.000000,1576549385962,104,Fixation
1,0,2525,403,335,1.000000,1576549385997,104,Fixation
1,0,2525,403,335,1.000000,1576549386031,104,Fixation
1,0,3675,405,270,1.000000,1576549386066,140,Saccade
1,0,3675,399,344,1.000000,1576549386101,140,Saccade
1,0,3675,349,271,1.000000,1576549386136,140,Saccade
1,0,3675,337,317,1.000000,1576549386171,140,Saccade
1,0,2526,330,304,1.000000,1576549386207,105,Fixation
1,0,2526,330,304,1.000000,1576549386242,105,Fixation
1,0,2526,330,304,1.000000,1576549386277,105,Fixation
1,0,3676,291,312,1.000000,1576549386311,70,Saccade
1,0,3676,228,351,1.000000,1576549386346,70,Saccade
1,0,2527,226,351,1.000000,1576549386381,277,Fixation
1,0,2527,226,351,1.000000,1576549386416,277,Fixation
1,0,2527,226,351,1.000000,1576549386450,277,Fixation
1,0,2527,226,351,1.000000,1576549386485,277,Fixation
1,0,2527,226,351,1.000000,1576549386519,277,Fixation
1,0,2527,226,351,1.000000,1576549386553,277,Fixation
1,0,2527,226,351,1.000000,1576549386588,277,Fixation
1,0,2527,226,351,1.000000,1576549386623,277,Fixation
1,0,3677,472,378,1.000000,1576549386657,69,Saccade
1,0,3677,573,340,1.000000,1576549386692,69,Saccade
1,0,2528,554,331,1.000000,1576549386726,210,Fixation
1,0,2528,554,331,1.000000,1576549386767,210,Fixation
1,0,2528,554,331,1.000000,1576549386800,210,Fixation
1,0,2528,554,331,1.000000,1576549386834,210,Fixation
1,0,2528,554,331,1.000000,1576549386868,210,Fixation
1,0,2528,554,331,1.000000,1576549386902,210,Fixation
1,0,3678,556,383,1.000000,1576549386936,68,Saccade
1,0,3678,540,325,1.000000,1576549386970,68,Saccade
1,0,3679,410,294,1.000000,1576549387039,34,Saccade
1,0,2529,418,320,1.000000,1576549387073,206,Fixation
1,0,2529,418,320,1.000000,1576549387108,206,Fixation
1,0,2529,418,320,1.000000,1576549387142,206,Fixation
1,0,2529,418,320,1.000000,1576549387176,206,Fixation
1,0,2529,418,320,1.000000,1576549387210,206,Fixation
1,0,2529,418,320,1.000000,1576549387245,206,Fixation
1,0,3680,480,326,1.000000,1576549387279,35,Saccade
1,0,2530,481,299,1.000000,1576549387315,171,Fixation
1,0,2530,481,299,1.000000,1576549387349,171,Fixation
1,0,2530,481,299,1.000000,1576549387384,171,Fixation
1,0,2530,481,299,1.000000,1576549387418,171,Fixation
1,0,2530,481,299,1.000000,1576549387452,171,Fixation
1,0,3681,543,286,1.000000,1576549387485,34,Saccade
1,0,2531,544,282,1.000000,1576549387520,205,Fixation
1,0,2531,544,282,1.000000,1576549387554,205,Fixation
1,0,2531,544,282,1.000000,1576549387588,205,Fixation
1,0,2531,544,282,1.000000,1576549387622,205,Fixation
1,0,2531,544,282,1.000000,1576549387656,205,Fixation
1,0,2531,544,282,1.000000,1576549387690,205,Fixation
1,0,3682,283,372,1.000000,1576549387725,69,Saccade
1,0,3682,261,451,1.000000,1576549387760,69,Saccade
1,0,2532,279,440,1.000000,1576549387795,107,Fixation
1,0,2532,279,440,1.000000,1576549387831,107,Fixation
1,0,2532,279,440,1.000000,1576549387867,107,Fixation
1,0,3683,225,324,1.000000,1576549387901,73,Saccade
1,0,3683,237,364,1.000000,1576549387937,73,Saccade
1,0,2533,218,362,1.000000,1576549387976,382,Fixation
1,0,2533,218,362,1.000000,1576549388010,382,Fixation
1,0,2533,218,362,1.000000,1576549388045,382,Fixation
1,0,2533,218,362,1.000000,1576549388079,382,Fixation
1,0,2533,218,362,1.000000,1576549388114,382,Fixation
1,0,2533,218,362,1.000000,1576549388149,382,Fixation
1,0,2533,218,362,1.000000,1576549388183,382,Fixation
1,0,2533,218,362,1.000000,1576549388218,382,Fixation
1,0,2533,218,362,1.000000,1576549388252,382,Fixation
1,0,2533,218,362,1.000000,1576549388287,382,Fixation
1,0,2533,218,362,1.000000,1576549388321,382,Fixation
1,0,3684,194,365,1.000000,1576549388355,35,Saccade
1,0,2534,193,364,1.000000,1576549388391,208,Fixation
1,0,2534,193,364,1.000000,1576549388425,208,Fixation
1,0,2534,193,364,1.000000,1576549388460,208,Fixation
1,0,2534,193,364,1.000000,1576549388495,208,Fixation
1,0,2534,193,364,1.000000,1576549388529,208,Fixation
1,0,2534,193,364,1.000000,1576549388564,208,Fixation
1,0,3685,191,499,1.000000,1576549388599,70,Saccade
1,0,3685,181,565,1.000000,1576549388633,70,Saccade
1,0,2535,190,552,1.000000,1576549388669,316,Fixation
1,0,2535,190,552,1.000000,1576549388703,316,Fixation
1,0,2535,190,552,1.000000,1576549388738,316,Fixation
1,0,2535,190,552,1.000000,1576549388773,316,Fixation
1,0,2535,190,552,1.000000,1576549388809,316,Fixation
1,0,2535,190,552,1.000000,1576549388843,316,Fixation
1,0,2535,190,552,1.000000,1576549388879,316,Fixation
1,0,2535,190,552,1.000000,1576549388914,316,Fixation
1,0,2535,190,552,1.000000,1576549388949,316,Fixation
1,0,3686,137,427,1.000000,1576549388985,69,Saccade
1,0,3686,163,472,1.000000,1576549389019,69,Saccade
1,0,2536,176,473,1.000000,1576549389054,282,Fixation
1,0,2536,176,473,1.000000,1576549389088,282,Fixation
1,0,2536,176,473,1.000000,1576549389123,282,Fixation
1,0,2536,176,473,1.000000,1576549389163,282,Fixation
1,0,2536,176,473,23.000000,1576549389232,247,Fixation
1,0,2536,176,473,23.000000,1576549389232,280,Fixation
1,0,2536,176,473,99.000000,1576549389349,198,Fixation
1,0,2536,176,473,99.000000,1576549389349,235,Fixation
1,0,3687,195,406,99.000000,1576549389349,56,Saccade
1,0,3687,308,447,101.000000,1576549390063,0,Saccade
1,0,2537,317,443,101.000000,1576549390063,0,Fixation
1,0,2537,317,443,101.000000,1576549390063,0,Fixation
1,0,3688,231,553,101.000000,1576549390063,0,Saccade
1,0,3688,199,604,101.000000,1576549390063,0,Saccade
1,0,2538,227,616,101.000000,1576549390063,0,Fixation
1,0,2538,227,616,101.000000,1576549390063,0,Fixation
1,0,2538,227,616,101.000000,1576549390063,0,Fixation
1,0,3689,185,661,101.000000,1576549390063,0,Saccade
1,0,2539,149,659,101.000000,1576549390063,75,Fixation
1,0,2539,149,659,101.000000,1576549390063,110,Fixation
1,0,2539,149,659,101.000000,1576549390063,145,Fixation
1,0,2539,149,659,101.000000,1576549390063,180,Fixation
1,0,2539,149,659,101.000000,1576549390063,216,Fixation
1,0,2539,149,659,101.000000,1576549390063,251,Fixation
1,0,2539,149,659,101.000000,1576549390063,286,Fixation
1,0,2539,149,659,101.000000,1576549390063,321,Fixation
1,0,2539,149,659,101.000000,1576549390063,357,Fixation
1,0,2539,149,659,101.000000,1576549390063,392,Fixation
1,0,2539,149,659,101.000000,1576549390063,428,Fixation
1,0,2539,149,659,199.000000,1576549390215,311,Fixation
1,0,2539,149,659,199.000000,1576549390215,347,Fixation
1,0,3690,222,486,199.000000,1576549390215,0,Saccade
1,0,3690,342,385,199.000000,1576549390215,29,Saccade
1,0,2540,323,364,199.000000,1576549390215,270,Fixation
1,0,2540,323,364,201.000000,1576549391463,0,Fixation
1,0,2540,323,364,201.000000,1576549391463,0,Fixation
1,0,2540,323,364,201.000000,1576549391463,0,Fixation
1,0,2540,323,364,201.000000,1576549391463,0,Fixation
1,0,2540,323,364,201.000000,1576549391463,0,Fixation
1,0,2540,323,364,201.000000,1576549391463,0,Fixation
1,0,2540,323,364,201.000000,1576549391463,0,Fixation
1,0,3691,214,242,201.000000,1576549391463,0,Saccade
1,0,2541,216,283,201.000000,1576549391463,0,Fixation
1,0,2541,216,283,201.000000,1576549391463,0,Fixation
1,0,2541,216,283,201.000000,1576549391463,0,Fixation
1,0,2541,216,283,201.000000,1576549391463,0,Fixation
1,0,2541,216,283,201.000000,1576549391463,0,Fixation
1,0,2541,216,283,201.000000,1576549391463,0,Fixation
1,0,2541,216,283,201.000000,1576549391463,0,Fixation
1,0,2541,216,283,201.000000,1576549391463,0,Fixation
1,0,2541,216,283,201.000000,1576549391463,0,Fixation
1,0,2541,216,283,201.000000,1576549391463,0,Fixation
1,0,2541,216,283,201.000000,1576549391463,0,Fixation
1,0,2541,216,283,201.000000,1576549391463,0,Fixation
1,0,2541,216,283,201.000000,1576549391463,24,Fixation
1,0,2541,216,283,201.000000,1576549391463,58,Fixation
1,0,2541,216,283,201.000000,1576549391463,93,Fixation
1,0,2541,216,283,201.000000,1576549391463,127,Fixation
1,0,3692,231,481,201.000000,1576549391463,0,Saccade
1,0,3692,215,732,201.000000,1576549391463,0,Saccade
1,0,3693,173,674,201.000000,1576549391463,0,Saccade
1,0,2542,189,692,201.000000,1576549391463,0,Fixation
1,0,2542,189,692,201.000000,1576549391463,0,Fixation
1,0,3694,165,664,201.000000,1576549391463,0,Saccade
1,0,3694,220,673,201.000000,1576549391463,0,Saccade
1,0,3694,275,703,201.000000,1576549391463,29,Saccade
1,0,3694,216,647,201.000000,1576549391463,64,Saccade
1,0,2543,212,640,201.000000,1576549391463,200,Fixation
1,0,2543,212,640,201.000000,1576549391463,235,Fixation
1,0,2543,212,640,377.000000,1576549391665,69,Fixation
1,0,2543,212,640,377.000000,1576549391665,104,Fixation
1,0,2543,212,640,377.000000,1576549391665,136,Fixation
1,0,2543,212,640,377.000000,1576549391665,171,Fixation
1,0,2543,212,640,377.000000,1576549391665,203,Fixation
1,0,3695,172,436,377.000000,1576549391665,64,Saccade
1,0,3695,202,576,398.000000,1576549391715,49,Saccade
1,0,3696,208,514,401.000000,1576549392183,0,Saccade
1,0,3696,176,581,401.000000,1576549392183,0,Saccade
1,0,3696,187,530,401.000000,1576549392183,0,Saccade
1,0,3697,110,551,401.000000,1576549392183,0,Saccade
1,0,3697,138,625,401.000000,1576549392183,0,Saccade
1,0,3697,139,575,401.000000,1576549392183,0,Saccade
1,0,3697,159,612,401.000000,1576549392183,0,Saccade
1,0,3697,158,551,401.000000,1576549392183,0,Saccade
1,0,2544,153,567,401.000000,1576549392183,0,Fixation
1,0,2544,153,567,401.000000,1576549392183,0,Fixation
1,0,2544,153,567,401.000000,1576549392183,27,Fixation
1,0,3698,170,620,401.000000,1576549392183,0,Saccade
1,0,3699,156,574,423.000000,1576549392231,83,Saccade
1,0,3699,162,507,592.000000,1576549392398,0,Saccade
1,0,3699,152,587,592.000000,1576549392398,0,Saccade
1,0,2545,158,554,592.000000,1576549392398,0,Fixation
1,0,2545,158,554,592.000000,1576549392398,24,Fixation
1,0,3700,139,501,592.000000,1576549392398,92,Saccade
1,0,3700,361,385,601.000000,1576549393151,0,Saccade
1,0,3700,338,352,601.000000,1576549393151,0,Saccade
1,0,2546,349,369,601.000000,1576549393151,0,Fixation
1,0,2546,349,369,601.000000,1576549393151,0,Fixation
1,0,2546,349,369,601.000000,1576549393151,0,Fixation
1,0,2546,349,369,601.000000,1576549393151,0,Fixation
1,0,2546,349,369,601.000000,1576549393151,0,Fixation
1,0,2546,349,369,601.000000,1576549393151,0,Fixation
1,0,2546,349,369,601.000000,1576549393151,0,Fixation
1,0,3701,187,361,601.000000,1576549393151,0,Saccade
1,0,3702,160,317,601.000000,1576549393151,0,Saccade
1,0,3702,117,280,601.000000,1576549393151,0,Saccade
1,0,3703,60,298,601.000000,1576549393151,0,Saccade
1,0,3704,137,303,601.000000,1576549393151,0,Saccade
1,0,3705,223,373,601.000000,1576549393151,0,Saccade
1,0,2547,224,332,601.000000,1576549393151,162,Fixation
1,0,2547,224,332,601.000000,1576549393151,201,Fixation
1,0,2547,224,332,623.000000,1576549393197,191,Fixation
1,0,2547,224,332,695.000000,1576549393297,126,Fixation
1,0,2547,224,332,695.000000,1576549393297,161,Fixation
1,0,2547,224,332,695.000000,1576549393297,196,Fixation
1,0,3706,210,281,701.000000,1576549394263,0,Saccade
1,0,3706,228,325,701.000000,1576549394263,0,Saccade
1,0,3706,215,270,701.000000,1576549394263,0,Saccade
1,0,3706,239,335,701.000000,1576549394263,0,Saccade
1,0,3706,204,310,701.000000,1576549394263,0,Saccade
1,0,3706,234,269,701.000000,1576549394263,0,Saccade
1,0,2548,221,281,701.000000,1576549394263,0,Fixation
1,0,2548,221,281,701.000000,1576549394263,0,Fixation
1,0,2548,221,281,701.000000,1576549394263,0,Fixation
1,0,3707,256,292,701.000000,1576549394263,0,Saccade
1,0,3708,328,424,701.000000,1576549394263,0,Saccade
1,0,2549,334,430,701.000000,1576549394263,0,Fixation
1,0,2549,334,430,701.000000,1576549394263,0,Fixation
1,0,3709,348,452,701.000000,1576549394263,0,Saccade
1,0,3709,345,410,701.000000,1576549394263,0,Saccade
1,0,2550,346,444,701.000000,1576549394263,0,Fixation
1,0,2550,346,444,701.000000,1576549394263,0,Fixation
1,0,2550,346,444,701.000000,1576549394263,0,Fixation
1,0,3710,222,441,701.000000,1576549394263,0,Saccade
1,0,2551,217,435,701.000000,1576549394263,81,Fixation
1,0,2551,217,435,701.000000,1576549394263,116,Fixation
1,0,2551,217,435,701.000000,1576549394263,152,Fixation
1,0,2551,217,435,701.000000,1576549394263,187,Fixation
1,0,2551,217,435,701.000000,1576549394263,222,Fixation
1,0,2551,217,435,701.000000,1576549394263,256,Fixation
1,0,2551,217,435,701.000000,1576549394263,291,Fixation
1,0,2551,217,435,799.000000,1576549394414,175,Fixation
1,0,2551,217,435,799.000000,1576549394414,209,Fixation
1,0,3711,254,394,799.000000,1576549394414,103,Saccade
1,0,3711,507,322,799.000000,1576549394414,137,Saccade
1,0,3711,484,250,799.000000,1576549394414,172,Saccade
1,0,3711,520,378,799.000000,1576549394447,174,Saccade
1,0,3711,512,237,799.000000,1576549394482,174,Saccade
1,0,2552,500,240,799.000000,1576549394518,179,Fixation
