task_id,query_id,result_type,item_id,timestamp,duration
1,0,up,1,1576659756777,106
1,0,left,1,1576659756922,1226
1,0,up,1,1576659764613,74
1,0,left,1,1576659764835,864
1,0,left,2,1576659767509,294
1,0,left,4,1576659769428,68
1,0,left,3,1576659770748,45
1,0,left,2,1576659771058,139
1,0,left,1,1576659771860,1517
3,0,left,1,1576660301760,713
3,0,left,2,1576660303472,80
3,0,left,1,1576660303700,497
4,0,left,1,1576661755063,603
4,0,left,2,1576661765452,111
4,0,left,3,1576661767357,93
4,0,left,9,1576661770935,89
4,0,left,12,1576661771586,128
4,0,left,1,1576661773702,151
5,0,left,1,1576659882096,1547
6,0,left,1,1576659263867,753
6,0,up,1,1576659264938,181
6,0,left,1,1576659265598,884
6,0,left,2,1576659267346,511
6,0,left,1,1576659268817,147
6,0,left,2,1576659269337,374
6,0,left,1,1576659270552,224
6,0,left,3,1576659294721,336
6,0,left,4,1576659295778,112
6,0,left,3,1576659296177,589
6,0,left,4,1576659298706,38
6,0,left,5,1576659298974,343
6,0,left,4,1576659300199,188
6,0,left,5,1576659309390,218
7,0,left,1,1576660463334,111
7,0,left,2,1576660463597,192
7,0,left,1,1576660463943,1735
7,0,left,2,1576660466454,323
7,0,left,1,1576660467038,392
8,0,left,1,1576658888008,2533
8,0,up,1,1576658891739,155
8,0,left,1,1576658891961,77
8,0,up,1,1576658892268,115
8,0,left,1,1576658893081,623
8,0,left,2,1576658928786,72
8,0,up,1,1576658928998,110
8,0,left,2,1576658929413,439
8,0,left,3,1576658930265,110
8,0,left,2,1576658930673,74
8,0,left,1,1576658968476,257
9,0,left,1,1576659435231,290
9,0,left,2,1576659436283,147
9,0,left,1,1576659436654,1029
9,0,left,2,1576659466074,1444
10,0,left,1,1576660999788,70
10,0,up,1,1576660999931,183
10,0,left,2,1576661000548,75
10,0,left,1,1576661000930,1245
11,0,left,1,1576660740352,1546
11,0,left,2,1576660743056,333
11,0,left,1,1576660744542,184
11,0,left,2,1576660744871,79
11,0,left,1,1576660788128,438
12,0,left,1,1576660864246,560
12,0,up,1,1576660865154,105
12,0,left,1,1576660866375,416
12,0,left,2,1576660867617,1018
12,0,left,1,1576660869422,1310
12,0,left,3,1576660878135,293
12,0,left,4,1576660878888,374
12,0,left,3,1576660885423,790
12,0,left,2,1576660886481,2303
12,0,left,4,1576660890903,234
13,0,left,1,1576658717925,1008
13,0,left,2,1576658720587,229
13,0,left,3,1576658722170,194
13,0,left,2,1576658722868,20
13,0,left,4,1576658724285,475
13,0,left,1,1576658725885,1622
14,0,left,1,1576659088273,108
14,0,up,1,1576659088981,82
14,0,left,1,1576659089294,898
14,0,left,2,1576659128477,64
14,0,left,1,1576659128589,125
14,0,left,3,1576659129139,43
14,0,left,2,1576659129297,2889
14,0,left,1,1576659145998,396
14,0,left,2,1576659147665,721
14,0,left,3,1576659149351,556
14,0,left,1,1576659150602,73
14,0,left,3,1576659150712,184
14,0,left,2,1576659151006,79
14,0,left,3,1576659151125,192
15,0,left,1,1576660609354,920
15,0,left,3,1576660610906,217
15,0,left,1,1576660635670,108
15,0,up,1,1576660636526,73
16,0,up,1,1576660149802,173
16,0,left,1,1576660150009,340
16,0,left,2,1576660150758,480
16,0,left,1,1576660151412,106
16,0,left,2,1576660151662,295
16,0,left,3,1576660191898,226
17,0,left,1,1576659610454,787
17,0,up,1,1576659642472,152
18,0,up,1,1576660005349,142
18,0,left,1,1576660005602,524
18,0,left,2,1576660006608,359
18,0,left,1,1576660007038,697
18,0,up,1,1576660008080,61
18,0,left,1,1576660008183,568
18,0,left,2,1576660035989,249
18,0,left,1,1576660036572,193
19,0,left,1,1576661309624,696
19,0,left,2,1576661310774,521
19,0,left,1,1576661371150,142
19,0,left,5,1576661373097,223
19,0,left,6,1576661373633,109
19,0,left,5,1576661373778,109
19,0,up,1,1576661374359,72
20,0,left,1,1576661506697,489
20,0,left,2,1576661570093,671
20,0,left,1,1576661572187,139
20,0,left,2,1576661607056,253
