task_id,query_id,result_type,item_id,timestamp,duration
19,0,left,9,1576819335539,195
19,0,left,6,1576819351936,108
19,0,left,7,1576819352217,69
19,0,left,9,1576819352386,200
19,0,left,11,1576819352979,275
19,0,left,10,1576819353384,619
19,0,left,11,1576819381930,397
20,0,left,1,1576821169308,445
20,0,up,1,1576821170580,78
20,0,left,1,1576821171163,123
20,0,left,2,1576821171429,251
20,0,left,1,1576821172016,621
20,0,left,3,1576821172972,73
20,0,left,2,1576821173372,71
20,0,up,1,1576821173584,485
20,0,left,3,1576821207253,103
20,0,left,2,1576821207592,135
20,0,left,3,1576821207973,53
20,0,left,4,1576821208973,1295
20,0,left,3,1576821210930,111
20,0,left,5,1576821211699,353
20,0,left,4,1576821212555,185
