task_id,query_id,result_type,item_id,timestamp,duration
1,0,left,1,1577763046746,1277
1,0,up,1,1577763048653,63
1,0,left,1,1577763048785,9275
1,0,left,2,1577763101592,411
1,0,left,1,1577763102389,69
1,0,left,2,1577763102559,360
1,0,left,3,1577763103820,158
1,0,right,2,1577763106270,124
1,0,left,1,1577763109890,5097
2,0,left,1,1577762060787,221
2,0,up,1,1577762061168,132
2,0,left,1,1577762061353,443
2,0,left,2,1577762062445,260
2,0,left,1,1577762063485,140
2,0,left,2,1577762064352,1610
2,0,left,1,1577762095793,195
2,0,left,2,1577762096054,259
2,0,left,5,1577762099773,64
2,0,left,4,1577762099935,593
2,0,left,5,1577762101162,143
2,0,left,4,1577762101344,226
2,0,left,5,1577762101983,565
2,0,left,4,1577762103116,149
2,0,left,5,1577762103308,68
2,0,left,4,1577762103438,589
2,0,left,5,1577762104363,709
3,0,left,1,1577762629279,489
3,0,left,2,1577762630269,392
3,0,left,6,1577762644536,127
3,0,left,9,1577762645618,68
3,0,left,11,1577762647448,122
3,0,left,12,1577762648933,180
3,0,left,11,1577762649182,63
3,0,left,12,1577762649346,296
3,0,left,11,1577762649888,36
3,0,left,12,1577762649995,252
3,0,left,11,1577762650753,84
3,0,left,12,1577762651163,62
3,0,left,11,1577762651388,72
3,0,left,10,1577762670874,285
3,0,left,11,1577762671887,611
3,0,left,12,1577762672655,70
3,0,left,11,1577762673270,109
3,0,left,14,1577762675290,40
3,0,left,8,1577762675540,747
3,0,left,6,1577762676440,41
3,0,left,3,1577762677306,172
3,0,left,2,1577762678622,352
3,0,left,1,1577762679089,712
3,0,up,1,1577762679865,127
3,0,left,1,1577762680024,62
3,0,up,1,1577762680117,94
3,0,left,1,1577762680242,96
3,0,up,1,1577762680402,221
3,0,left,1,1577762680654,960
3,0,up,1,1577762681871,289
3,0,left,1,1577762682355,540
4,0,left,1,1577763603777,9361
5,0,up,1,1577763459624,1205
5,0,left,1,1577763460894,3865
5,0,up,1,1577763489141,165
5,0,left,1,1577763489332,647
5,0,up,1,1577763492373,289
6,0,left,1,1577760693936,86
6,0,up,1,1577760695518,968
6,0,left,2,1577760697143,2218
6,0,left,3,1577760708314,48
6,0,left,4,1577760709997,16
6,0,left,5,1577760710247,33
6,0,left,2,1577760711094,1488
6,0,left,1,1577760712652,483
6,0,left,2,1577760713204,1632
6,0,left,3,1577760727592,414
6,0,left,4,1577760729175,1509
6,0,left,3,1577760761065,695
6,0,left,1,1577760763230,171
6,0,left,2,1577760763471,255
6,0,left,5,1577760764489,323
6,0,left,6,1577760771964,93
6,0,left,1,1577760772882,276
6,0,left,2,1577760773805,241
7,0,up,1,1577760122787,374
7,0,left,1,1577760124321,382
7,0,left,2,1577760124774,857
7,0,left,3,1577760126458,171
7,0,left,2,1577760126733,2648
7,0,left,3,1577760132564,383
7,0,left,2,1577760133015,452
7,0,left,1,1577760138020,457
7,0,left,2,1577760139709,561
7,0,left,3,1577760140846,357
7,0,left,2,1577760141412,106
7,0,left,1,1577760141586,136
8,0,left,1,1577763300252,611
8,0,up,1,1577763301250,368
8,0,left,1,1577763301721,5465
9,0,up,1,1577762433844,161
9,0,left,1,1577762434106,3989
10,0,left,1,1577761404241,55
10,0,up,1,1577761404417,74
10,0,left,1,1577761405686,10818
10,0,left,2,1577761419791,780
10,0,left,3,1577761422583,207
10,0,left,4,1577761425555,80
10,0,left,6,1577761428030,303
10,0,left,5,1577761429278,64
10,0,left,6,1577761429571,12
10,0,left,7,1577761431055,216
10,0,left,8,1577761432550,35
10,0,left,2,1577761436552,657
10,0,left,1,1577761437342,2366
10,0,left,3,1577761445831,30
11,0,up,1,1577762855519,358
11,0,left,1,1577762856042,972
12,0,left,1,1577763679750,901
12,0,left,2,1577763680918,1907
12,0,left,1,1577763685362,94
12,0,left,2,1577763685557,653
12,0,left,1,1577763690564,1385
12,0,left,2,1577763694712,388
12,0,left,3,1577763696022,135
12,0,left,4,1577763697220,67
12,0,left,5,1577763703110,1085
12,0,left,6,1577763705341,330
12,0,left,5,1577763706250,223
12,0,left,6,1577763707350,68
13,0,left,1,1577761012153,4425
13,0,up,1,1577761020839,196
14,0,left,1,1577761148366,167
14,0,up,1,1577761148737,375
14,0,left,1,1577761149178,1993
14,0,up,1,1577761151694,68
14,0,left,1,1577761151897,1044
14,0,left,3,1577761202794,209
14,0,left,2,1577761203038,592
