task_id,query_id,event_idx,x,y,scrolly,timestamp,duration,event
1,0,1433,290,116,1.000000,1577416947829,132,Fixation
1,0,1433,290,116,1.000000,1577416947862,132,Fixation
1,0,1434,250,58,1.000000,1577416948060,150,Fixation
1,0,1434,250,58,1.000000,1577416948102,150,Fixation
1,0,1434,250,58,1.000000,1577416948139,150,Fixation
1,0,1434,250,58,1.000000,1577416948164,150,Fixation
1,0,2029,197,142,1.000000,1577416948201,36,Saccade
1,0,1435,167,119,1.000000,1577416948235,135,Fixation
1,0,1435,167,119,1.000000,1577416948268,135,Fixation
1,0,1435,167,119,1.000000,1577416948302,135,Fixation
1,0,1435,167,119,1.000000,1577416948337,135,Fixation
1,0,2030,137,69,1.000000,1577416948371,34,Saccade
1,0,1436,138,105,1.000000,1577416948405,207,Fixation
1,0,1436,138,105,1.000000,1577416948439,207,Fixation
1,0,1436,138,105,1.000000,1577416948474,207,Fixation
1,0,1436,138,105,1.000000,1577416948508,207,Fixation
1,0,1436,138,105,1.000000,1577416948543,207,Fixation
1,0,1436,138,105,1.000000,1577416948577,207,Fixation
1,0,2031,198,97,1.000000,1577416948612,35,Saccade
1,0,2032,228,95,1.000000,1577416948671,25,Saccade
1,0,1437,200,102,1.000000,1577416948697,271,Fixation
1,0,1437,200,102,1.000000,1577416948722,271,Fixation
1,0,1437,200,102,1.000000,1577416948748,271,Fixation
1,0,1437,200,102,1.000000,1577416948775,271,Fixation
1,0,1437,200,102,1.000000,1577416948801,271,Fixation
1,0,1437,200,102,1.000000,1577416948836,271,Fixation
1,0,1437,200,102,1.000000,1577416948870,271,Fixation
1,0,1437,200,102,1.000000,1577416948904,271,Fixation
1,0,1437,200,102,1.000000,1577416948938,271,Fixation
1,0,2033,144,92,1.000000,1577416948972,34,Saccade
1,0,1438,154,103,1.000000,1577416949006,275,Fixation
1,0,1438,154,103,1.000000,1577416949041,275,Fixation
1,0,1438,154,103,1.000000,1577416949074,275,Fixation
1,0,1438,154,103,1.000000,1577416949108,275,Fixation
1,0,1438,154,103,1.000000,1577416949142,275,Fixation
1,0,1438,154,103,1.000000,1577416949178,275,Fixation
1,0,1438,154,103,1.000000,1577416949213,275,Fixation
1,0,1438,154,103,1.000000,1577416949247,275,Fixation
1,0,2034,241,234,1.000000,1577416949281,34,Saccade
1,0,1439,228,227,1.000000,1577416949316,722,Fixation
1,0,1439,228,227,1.000000,1577416949350,722,Fixation
