task_id,query_id,result_type,item_id,timestamp,duration
1,0,left,1,1577416949316,859
1,0,up,1,1577416950604,138
1,0,left,1,1577416950776,1728
1,0,left,2,1577416960135,505
1,0,left,3,1577416963670,563
1,0,left,4,1577416966181,262
1,0,left,3,1577416967346,167
1,0,left,4,1577416967551,1104
1,0,left,3,1577417002462,267
1,0,left,6,1577417003001,510
1,0,left,7,1577417005551,23
1,0,left,8,1577417008382,32
1,0,left,7,1577417008544,367
1,0,left,6,1577417009065,87
1,0,left,7,1577417009265,138
1,0,left,8,1577417009448,169
1,0,left,9,1577417010382,288
1,0,left,10,1577417014510,818
1,0,left,11,1577417017542,70
1,0,left,10,1577417018278,228
1,0,right,2,1577417020078,70
1,0,right,1,1577417020227,90
1,0,up,1,1577417021301,136
3,0,left,1,1577420066337,68
3,0,left,2,1577420066674,175
3,0,left,3,1577420074076,27
3,0,left,4,1577420074504,172
3,0,left,8,1577420085056,48
3,0,left,5,1577420087695,343
3,0,left,4,1577420089404,103
4,0,left,1,1577420247820,753
4,0,left,2,1577420250348,101
4,0,left,3,1577420250880,124
4,0,left,5,1577420251596,127
4,0,left,9,1577420254311,38
4,0,left,5,1577420255601,22
4,0,left,1,1577420255962,3161
5,0,up,1,1577418037008,1068
5,0,left,1,1577418039120,401
5,0,left,2,1577418040040,340
5,0,left,1,1577418040606,1176
5,0,left,2,1577418044201,967
5,0,left,3,1577418081344,964
6,0,left,1,1577419512853,172
6,0,left,2,1577419513434,655
6,0,up,1,1577419515195,275
6,0,left,1,1577419517810,99
6,0,left,3,1577419518727,269
6,0,left,5,1577419521359,92
7,0,left,1,1577420172416,324
7,0,left,2,1577420173127,132
7,0,left,1,1577420173392,132
7,0,left,2,1577420174009,325
7,0,left,1,1577420174401,124
7,0,left,2,1577420174829,567
7,0,left,1,1577420175633,397
8,0,up,1,1577419650530,101
8,0,left,1,1577419650665,133
8,0,up,1,1577419651280,310
8,0,left,1,1577419651692,306
8,0,up,1,1577419652101,135
8,0,left,1,1577419652270,1452
8,0,left,2,1577419656593,51
8,0,left,3,1577419656797,114
8,0,left,4,1577419657742,229
8,0,left,5,1577419659825,388
8,0,left,7,1577419660841,64
8,0,left,6,1577419661475,58
8,0,left,7,1577419661832,143
8,0,left,8,1577419662075,202
8,0,left,10,1577419663008,92
8,0,left,11,1577419663258,182
8,0,left,9,1577419663984,87
8,0,left,10,1577419664273,200
8,0,left,11,1577419664507,125
8,0,left,12,1577419664965,57
8,0,left,11,1577419665315,4626
8,0,left,12,1577419707564,138
8,0,left,13,1577419707874,115
8,0,left,12,1577419708056,188
8,0,left,13,1577419708426,115
8,0,left,12,1577419708993,805
9,0,up,1,1577418849138,66
9,0,left,1,1577418849942,68
9,0,left,3,1577418850417,495
9,0,left,1,1577418851669,448
9,0,up,1,1577418856705,1226
10,0,up,1,1577417173151,129
10,0,left,1,1577417173990,14543
10,0,left,2,1577417194487,632
10,0,left,1,1577417195466,25
10,0,up,1,1577417195558,235
10,0,left,1,1577417195861,2410
10,0,left,3,1577417235184,258
10,0,left,4,1577417237682,104
10,0,left,5,1577417240366,485
10,0,left,6,1577417242990,262
10,0,left,7,1577417244278,72
10,0,left,8,1577417244430,92
10,0,left,9,1577417251933,55
10,0,left,6,1577417253855,102
10,0,left,12,1577417254328,448
10,0,left,13,1577417255024,112
10,0,left,6,1577417255272,256
11,0,left,2,1577419322033,63
11,0,left,1,1577419323034,389
11,0,left,3,1577419323713,219
12,0,left,1,1577418716131,494
12,0,left,2,1577418717204,248
12,0,left,4,1577418724847,25
12,0,left,5,1577418727129,191
12,0,left,6,1577418729048,856
13,0,up,1,1577418623934,132
13,0,left,1,1577418624101,2705
14,0,left,1,1577419172033,1094
14,0,left,2,1577419173331,440
14,0,left,3,1577419173906,157
14,0,left,4,1577419175264,120
14,0,left,7,1577419175467,133
14,0,left,9,1577419177449,359
14,0,left,3,1577419178376,179
14,0,left,2,1577419178616,571
14,0,left,1,1577419179261,1229
15,0,up,1,1577417882766,248
15,0,left,1,1577417883159,865
15,0,up,1,1577417884700,1312
15,0,left,2,1577417886341,366
15,0,left,3,1577417887008,1276
15,0,left,4,1577417889447,395
15,0,left,5,1577417890910,1157
15,0,left,3,1577417892402,1499
16,0,left,1,1577419048815,183
16,0,up,1,1577419049873,168
16,0,left,1,1577419050081,122
16,0,left,5,1577419052935,103
17,0,left,1,1577417684805,2110
17,0,left,2,1577417688856,392
17,0,left,1,1577417690541,317
17,0,up,1,1577417691085,47
17,0,left,1,1577417691166,4336
17,0,up,1,1577417703453,211
17,0,left,1,1577417704473,524
17,0,up,1,1577417782805,202
17,0,left,1,1577417783046,356
18,0,left,1,1577417469090,67
18,0,left,2,1577417469418,379
18,0,left,3,1577417470015,786
18,0,left,4,1577417471426,129
18,0,left,3,1577417471658,177
18,0,left,1,1577417474423,3048
18,0,up,1,1577417484260,783
18,0,left,1,1577417485767,194
18,0,up,1,1577417486019,263
18,0,left,7,1577417487819,190
18,0,left,8,1577417488098,155
18,0,left,7,1577417488331,493
18,0,up,1,1577417491737,556
19,0,left,2,1577418463408,81
19,0,up,1,1577418463780,127
19,0,left,1,1577418463938,343
19,0,left,2,1577418464541,198
19,0,left,3,1577418465038,606
19,0,left,5,1577418466090,154
19,0,left,11,1577418472776,519
19,0,bot,1,1577418535252,185
20,0,left,1,1577419905426,377
20,0,left,2,1577419906713,67
20,0,left,3,1577419906845,1558
20,0,left,5,1577419912649,65
20,0,left,3,1577419915251,353
