task_id,query_id,event_idx,x,y,scrolly,timestamp,duration,event
1,0,9350,531,274,1.000000,1577763046746,654,Fixation
1,0,9350,531,274,1.000000,1577763046779,654,Fixation
1,0,9350,531,274,1.000000,1577763046813,654,Fixation
1,0,9350,531,274,1.000000,1577763046847,654,Fixation
1,0,9350,531,274,1.000000,1577763046880,654,Fixation
1,0,12669,270,312,1.000000,1577763046915,34,Saccade
1,0,9351,241,298,1.000000,1577763046948,198,Fixation
1,0,9351,241,298,1.000000,1577763046982,198,Fixation
1,0,9351,241,298,1.000000,1577763047015,198,Fixation
1,0,9351,241,298,1.000000,1577763047048,198,Fixation
1,0,9351,241,298,1.000000,1577763047081,198,Fixation
1,0,9351,241,298,1.000000,1577763047113,198,Fixation
1,0,12670,171,259,1.000000,1577763047146,32,Saccade
1,0,9352,186,273,1.000000,1577763047178,130,Fixation
1,0,9352,186,273,1.000000,1577763047210,130,Fixation
1,0,9352,186,273,1.000000,1577763047243,130,Fixation
1,0,9352,186,273,1.000000,1577763047275,130,Fixation
1,0,12671,355,263,1.000000,1577763047308,33,Saccade
1,0,9353,379,275,1.000000,1577763047341,67,Fixation
1,0,9353,379,275,1.000000,1577763047374,67,Fixation
1,0,12672,360,247,1.000000,1577763047408,69,Saccade
1,0,12672,369,289,1.000000,1577763047443,69,Saccade
1,0,12673,306,263,1.000000,1577763047510,33,Saccade
1,0,9354,306,287,1.000000,1577763047543,134,Fixation
1,0,9354,306,287,1.000000,1577763047576,134,Fixation
1,0,9354,306,287,1.000000,1577763047610,134,Fixation
1,0,9354,306,287,1.000000,1577763047643,134,Fixation
1,0,12674,373,294,1.000000,1577763047677,33,Saccade
1,0,9355,366,296,1.000000,1577763047710,288,Fixation
1,0,9355,366,296,1.000000,1577763047742,288,Fixation
1,0,9355,366,296,1.000000,1577763047774,288,Fixation
1,0,9355,366,296,1.000000,1577763047807,288,Fixation
1,0,9355,366,296,1.000000,1577763047838,288,Fixation
1,0,9355,366,296,1.000000,1577763047870,288,Fixation
1,0,9355,366,296,1.000000,1577763047902,288,Fixation
1,0,9355,366,296,1.000000,1577763047934,288,Fixation
1,0,9355,366,296,1.000000,1577763047966,288,Fixation
1,0,12675,178,255,1.000000,1577763047998,32,Saccade
1,0,9356,169,249,1.000000,1577763048031,291,Fixation
1,0,9356,169,249,1.000000,1577763048062,291,Fixation
1,0,9356,169,249,1.000000,1577763048095,291,Fixation
1,0,9356,169,249,1.000000,1577763048127,291,Fixation
1,0,9356,169,249,1.000000,1577763048159,291,Fixation
1,0,9356,169,249,1.000000,1577763048192,291,Fixation
1,0,9356,169,249,1.000000,1577763048224,291,Fixation
1,0,9356,169,249,1.000000,1577763048256,291,Fixation
1,0,9356,169,249,1.000000,1577763048289,291,Fixation
1,0,12676,186,226,1.000000,1577763048322,66,Saccade
1,0,12676,171,269,1.000000,1577763048355,66,Saccade
1,0,12677,306,262,1.000000,1577763048422,33,Saccade
1,0,12678,469,261,1.000000,1577763048604,44,Saccade
1,0,9357,445,202,1.000000,1577763048653,75,Fixation
1,0,9357,445,202,1.000000,1577763048691,75,Fixation
1,0,12679,470,282,1.000000,1577763048716,65,Saccade
1,0,12679,341,266,1.000000,1577763048752,65,Saccade
1,0,9358,322,255,1.000000,1577763048785,66,Fixation
1,0,9358,322,255,1.000000,1577763048818,66,Fixation
1,0,12680,313,318,1.000000,1577763048851,33,Saccade
1,0,9359,325,287,1.000000,1577763048884,66,Fixation
