task_id,query_id,event_idx,x,y,scrolly,timestamp,duration,event
1,0,4692,411,197,1.000000,1577322618135,188,Fixation
1,0,4692,411,197,1.000000,1577322618172,188,Fixation
1,0,4692,411,197,1.000000,1577322618210,188,Fixation
1,0,4692,411,197,1.000000,1577322618248,188,Fixation
1,0,4922,335,260,1.000000,1577322618285,75,Saccade
1,0,4922,258,315,1.000000,1577322618323,75,Saccade
1,0,4693,272,318,1.000000,1577322618361,113,Fixation
1,0,4693,272,318,1.000000,1577322618398,113,Fixation
1,0,4693,272,318,1.000000,1577322618436,113,Fixation
1,0,4923,178,305,1.000000,1577322618473,37,Saccade
1,0,4694,192,291,1.000000,1577322618510,289,Fixation
1,0,4694,192,291,1.000000,1577322618548,289,Fixation
1,0,4694,192,291,1.000000,1577322618584,289,Fixation
1,0,4694,192,291,1.000000,1577322618620,289,Fixation
1,0,4694,192,291,1.000000,1577322618657,289,Fixation
1,0,4694,192,291,1.000000,1577322618693,289,Fixation
1,0,4694,192,291,1.000000,1577322618729,289,Fixation
1,0,4694,192,291,1.000000,1577322618763,289,Fixation
1,0,4924,293,312,1.000000,1577322618798,70,Saccade
1,0,4924,376,290,1.000000,1577322618833,70,Saccade
1,0,4695,358,305,1.000000,1577322618868,242,Fixation
1,0,4695,358,305,1.000000,1577322618902,242,Fixation
1,0,4695,358,305,1.000000,1577322618937,242,Fixation
1,0,4695,358,305,1.000000,1577322618972,242,Fixation
1,0,4695,358,305,1.000000,1577322619006,242,Fixation
1,0,4695,358,305,1.000000,1577322619041,242,Fixation
1,0,4695,358,305,1.000000,1577322619075,242,Fixation
1,0,4925,305,319,1.000000,1577322619109,34,Saccade
1,0,4696,302,302,1.000000,1577322619144,170,Fixation
1,0,4696,302,302,1.000000,1577322619178,170,Fixation
1,0,4696,302,302,1.000000,1577322619212,170,Fixation
1,0,4696,302,302,1.000000,1577322619246,170,Fixation
1,0,4696,302,302,1.000000,1577322619280,170,Fixation
1,0,4926,196,289,1.000000,1577322619314,34,Saccade
1,0,4697,209,284,1.000000,1577322619348,207,Fixation
1,0,4697,209,284,1.000000,1577322619383,207,Fixation
1,0,4697,209,284,1.000000,1577322619417,207,Fixation
1,0,4697,209,284,1.000000,1577322619452,207,Fixation
1,0,4697,209,284,1.000000,1577322619486,207,Fixation
1,0,4697,209,284,1.000000,1577322619521,207,Fixation
1,0,4927,175,263,1.000000,1577322619555,34,Saccade
1,0,4698,174,276,1.000000,1577322619590,383,Fixation
1,0,4698,174,276,1.000000,1577322619625,383,Fixation
1,0,4698,174,276,1.000000,1577322619659,383,Fixation
1,0,4698,174,276,1.000000,1577322619693,383,Fixation
1,0,4698,174,276,1.000000,1577322619728,383,Fixation
1,0,4698,174,276,1.000000,1577322619762,383,Fixation
1,0,4698,174,276,1.000000,1577322619797,383,Fixation
1,0,4698,174,276,1.000000,1577322619832,383,Fixation
1,0,4698,174,276,1.000000,1577322619867,383,Fixation
