task_id,query_id,event_idx,x,y,scrolly,timestamp,duration,event
1,0,11241,358,13,1.000000,1577593728253,138,Fixation
1,0,13378,273,-5,1.000000,1577593728288,35,Saccade
1,0,13379,263,85,1.000000,1577593728359,36,Saccade
1,0,11242,508,242,1.000000,1577593728554,112,Fixation
1,0,11242,508,242,1.000000,1577593728592,112,Fixation
1,0,11242,508,242,1.000000,1577593728627,112,Fixation
1,0,13380,390,239,1.000000,1577593728653,147,Saccade
1,0,13380,292,246,1.000000,1577593728696,147,Saccade
1,0,13380,306,285,1.000000,1577593728731,147,Saccade
1,0,13380,269,274,1.000000,1577593728769,147,Saccade
1,0,11243,276,283,1.000000,1577593728806,111,Fixation
1,0,11243,276,283,1.000000,1577593728843,111,Fixation
1,0,11243,276,283,1.000000,1577593728880,111,Fixation
1,0,13381,280,267,1.000000,1577593728917,37,Saccade
1,0,11244,284,299,1.000000,1577593728954,113,Fixation
1,0,11244,284,299,1.000000,1577593728991,113,Fixation
1,0,11244,284,299,1.000000,1577593729028,113,Fixation
1,0,13382,216,261,1.000000,1577593729067,38,Saccade
1,0,11245,202,286,1.000000,1577593729105,74,Fixation
1,0,11245,202,286,1.000000,1577593729142,74,Fixation
1,0,13383,169,262,1.000000,1577593729179,74,Saccade
1,0,13383,207,283,1.000000,1577593729215,74,Saccade
1,0,11246,175,281,1.000000,1577593729252,185,Fixation
1,0,11246,175,281,1.000000,1577593729289,185,Fixation
1,0,11246,175,281,1.000000,1577593729327,185,Fixation
1,0,11246,175,281,1.000000,1577593729364,185,Fixation
1,0,11246,175,281,1.000000,1577593729401,185,Fixation
1,0,13384,328,280,1.000000,1577593729437,146,Saccade
1,0,13384,410,281,1.000000,1577593729474,146,Saccade
1,0,13384,427,312,1.000000,1577593729510,146,Saccade
1,0,13384,388,271,1.000000,1577593729546,146,Saccade
1,0,11247,399,281,1.000000,1577593729583,143,Fixation
1,0,11247,399,281,1.000000,1577593729619,143,Fixation
1,0,11247,399,281,1.000000,1577593729654,143,Fixation
1,0,11247,399,281,1.000000,1577593729690,143,Fixation
1,0,13385,338,288,1.000000,1577593729726,35,Saccade
1,0,11248,332,291,1.000000,1577593729761,107,Fixation
1,0,11248,332,291,1.000000,1577593729796,107,Fixation
1,0,11248,332,291,1.000000,1577593729832,107,Fixation
1,0,13386,296,288,1.000000,1577593729868,36,Saccade
1,0,11249,305,283,1.000000,1577593729904,287,Fixation
1,0,11249,305,283,1.000000,1577593729940,287,Fixation
1,0,11249,305,283,1.000000,1577593729976,287,Fixation
1,0,11249,305,283,1.000000,1577593730011,287,Fixation
1,0,11249,305,283,1.000000,1577593730047,287,Fixation
1,0,11249,305,283,1.000000,1577593730083,287,Fixation
1,0,11249,305,283,1.000000,1577593730119,287,Fixation
1,0,11249,305,283,1.000000,1577593730155,287,Fixation
1,0,13387,168,267,1.000000,1577593730191,36,Saccade
1,0,11250,164,272,1.000000,1577593730227,252,Fixation
1,0,11250,164,272,1.000000,1577593730263,252,Fixation
1,0,11250,164,272,1.000000,1577593730299,252,Fixation
1,0,11250,164,272,1.000000,1577593730334,252,Fixation
1,0,11250,164,272,1.000000,1577593730370,252,Fixation
1,0,11250,164,272,1.000000,1577593730407,252,Fixation
1,0,11250,164,272,1.000000,1577593730443,252,Fixation
1,0,13388,214,262,1.000000,1577593730479,36,Saccade
1,0,11251,199,276,1.000000,1577593730515,402,Fixation
1,0,11251,199,276,1.000000,1577593730551,402,Fixation
1,0,11251,199,276,1.000000,1577593730587,402,Fixation
1,0,11251,199,276,1.000000,1577593730623,402,Fixation
1,0,11251,199,276,1.000000,1577593730660,402,Fixation
1,0,11251,199,276,1.000000,1577593730696,402,Fixation
1,0,11251,199,276,1.000000,1577593730733,402,Fixation
1,0,11251,199,276,1.000000,1577593730769,402,Fixation
1,0,11251,199,276,1.000000,1577593730806,402,Fixation
1,0,11251,199,276,1.000000,1577593730843,402,Fixation
1,0,11251,199,276,1.000000,1577593730880,402,Fixation
1,0,13389,118,353,1.000000,1577593730917,75,Saccade
1,0,13389,157,382,1.000000,1577593730954,75,Saccade
1,0,11252,155,392,1.000000,1577593730992,149,Fixation
1,0,11252,155,392,1.000000,1577593731029,149,Fixation
1,0,11252,155,392,1.000000,1577593731066,149,Fixation
1,0,11252,155,392,1.000000,1577593731103,149,Fixation
1,0,13390,108,369,1.000000,1577593731141,111,Saccade
1,0,13390,205,347,1.000000,1577593731178,111,Saccade
1,0,13390,150,263,1.000000,1577593731215,111,Saccade
1,0,13391,179,289,1.000000,1577593731289,100,Saccade
1,0,13391,159,263,1.000000,1577593731326,100,Saccade
1,0,11343,321,15,1.000000,1577593756463,255,Fixation
1,0,11343,321,15,1.000000,1577593756500,255,Fixation
1,0,11343,321,15,1.000000,1577593756536,255,Fixation
1,0,11343,321,15,1.000000,1577593756572,255,Fixation
1,0,11343,321,15,1.000000,1577593756609,255,Fixation
1,0,11343,321,15,1.000000,1577593756645,255,Fixation
1,0,13519,243,278,1.000000,1577593756682,113,Saccade
1,0,13519,236,608,1.000000,1577593756719,113,Saccade
1,0,13519,211,564,1.000000,1577593756758,113,Saccade
1,0,11344,225,576,1.000000,1577593756796,111,Fixation
1,0,11344,225,576,1.000000,1577593756833,111,Fixation
1,0,11344,225,576,1.000000,1577593756869,111,Fixation
1,0,13520,205,501,1.000000,1577593756906,37,Saccade
1,0,11345,172,492,1.000000,1577593756943,287,Fixation
1,0,11345,172,492,1.000000,1577593756979,287,Fixation
1,0,11345,172,492,1.000000,1577593757015,287,Fixation
1,0,11345,172,492,1.000000,1577593757051,287,Fixation
1,0,11345,172,492,1.000000,1577593757087,287,Fixation
1,0,11345,172,492,1.000000,1577593757123,287,Fixation
1,0,11345,172,492,1.000000,1577593757159,287,Fixation
1,0,11345,172,492,1.000000,1577593757194,287,Fixation
1,0,13521,138,438,1.000000,1577593757230,36,Saccade
1,0,11346,156,461,1.000000,1577593757266,71,Fixation
1,0,11346,156,461,1.000000,1577593757301,71,Fixation
1,0,11347,195,441,1.000000,1577593757558,74,Fixation
1,0,11347,195,441,1.000000,1577593757595,74,Fixation
1,0,13522,162,425,1.000000,1577593757622,33,Saccade
1,0,11348,170,439,1.000000,1577593757662,177,Fixation
1,0,11348,170,439,1.000000,1577593757697,177,Fixation
1,0,11348,170,439,1.000000,1577593757732,177,Fixation
1,0,11348,170,439,1.000000,1577593757767,177,Fixation
1,0,11348,170,439,1.000000,1577593757802,177,Fixation
1,0,13523,122,451,1.000000,1577593757837,36,Saccade
1,0,11349,127,446,1.000000,1577593757873,251,Fixation
1,0,11349,127,446,1.000000,1577593757909,251,Fixation
1,0,11349,127,446,1.000000,1577593757945,251,Fixation
1,0,11349,127,446,1.000000,1577593757980,251,Fixation
1,0,11349,127,446,1.000000,1577593758017,251,Fixation
1,0,11349,127,446,1.000000,1577593758053,251,Fixation
1,0,11349,127,446,1.000000,1577593758088,251,Fixation
1,0,13524,91,422,1.000000,1577593758124,140,Saccade
1,0,13524,117,450,1.000000,1577593758159,140,Saccade
1,0,13524,206,513,1.000000,1577593758194,140,Saccade
1,0,13524,161,482,1.000000,1577593758229,140,Saccade
1,0,11350,159,499,1.000000,1577593758264,70,Fixation
1,0,11350,159,499,1.000000,1577593758299,70,Fixation
1,0,13525,227,507,1.000000,1577593758334,35,Saccade
1,0,11351,240,506,1.000000,1577593758369,105,Fixation
1,0,11351,240,506,1.000000,1577593758404,105,Fixation
1,0,11351,240,506,1.000000,1577593758439,105,Fixation
1,0,13526,326,500,1.000000,1577593758474,35,Saccade
1,0,11352,306,508,1.000000,1577593758509,70,Fixation
1,0,11352,306,508,1.000000,1577593758544,70,Fixation
1,0,13527,156,390,1.000000,1577593758579,72,Saccade
1,0,13527,116,436,1.000000,1577593758615,72,Saccade
1,0,11353,102,420,1.000000,1577593758651,281,Fixation
1,0,11353,102,420,1.000000,1577593758686,281,Fixation
1,0,11353,102,420,1.000000,1577593758721,281,Fixation
1,0,11353,102,420,1.000000,1577593758756,281,Fixation
1,0,11353,102,420,1.000000,1577593758791,281,Fixation
