task_id,query_id,event_idx,x,y,scrolly,timestamp,duration,event
1,0,7405,360,235,1.000000,1577756369177,191,Fixation
1,0,7405,360,235,1.000000,1577756369216,191,Fixation
1,0,7405,360,235,1.000000,1577756369254,191,Fixation
1,0,7405,360,235,1.000000,1577756369292,191,Fixation
1,0,10852,260,231,1.000000,1577756369331,72,Saccade
1,0,10852,218,230,1.000000,1577756369370,72,Saccade
1,0,7406,217,218,1.000000,1577756369398,151,Fixation
1,0,7406,217,218,1.000000,1577756369438,151,Fixation
1,0,7406,217,218,1.000000,1577756369475,151,Fixation
1,0,7406,217,218,1.000000,1577756369515,151,Fixation
1,0,10853,258,218,1.000000,1577756369555,104,Saccade
1,0,10853,265,258,1.000000,1577756369595,104,Saccade
1,0,10853,269,230,1.000000,1577756369624,104,Saccade
1,0,7407,264,237,1.000000,1577756369654,93,Fixation
1,0,7407,264,237,1.000000,1577756369685,93,Fixation
1,0,7407,264,237,1.000000,1577756369716,93,Fixation
1,0,10854,307,241,1.000000,1577756369749,100,Saccade
1,0,10854,215,250,1.000000,1577756369782,100,Saccade
1,0,10854,205,199,1.000000,1577756369815,100,Saccade
1,0,7408,207,233,1.000000,1577756369850,115,Fixation
1,0,7408,207,233,1.000000,1577756369888,115,Fixation
1,0,7408,207,233,1.000000,1577756369927,115,Fixation
1,0,10855,143,273,1.000000,1577756369968,40,Saccade
1,0,7409,157,269,1.000000,1577756370008,281,Fixation
1,0,7409,157,269,1.000000,1577756370049,281,Fixation
1,0,7409,157,269,1.000000,1577756370089,281,Fixation
1,0,7409,157,269,1.000000,1577756370129,281,Fixation
1,0,7409,157,269,1.000000,1577756370168,281,Fixation
1,0,7409,157,269,1.000000,1577756370208,281,Fixation
1,0,7409,157,269,1.000000,1577756370249,281,Fixation
1,0,10856,355,287,1.000000,1577756370289,40,Saccade
1,0,7410,354,282,1.000000,1577756370328,79,Fixation
1,0,7410,354,282,1.000000,1577756370368,79,Fixation
1,0,10857,403,284,1.000000,1577756370407,117,Saccade
1,0,10857,358,294,1.000000,1577756370445,117,Saccade
1,0,10857,295,306,1.000000,1577756370485,117,Saccade
1,0,7411,286,297,1.000000,1577756370523,155,Fixation
1,0,7411,286,297,1.000000,1577756370562,155,Fixation
1,0,7411,286,297,1.000000,1577756370601,155,Fixation
1,0,7411,286,297,1.000000,1577756370639,155,Fixation
1,0,10858,156,358,1.000000,1577756370678,39,Saccade
1,0,7412,140,375,1.000000,1577756370717,278,Fixation
1,0,7412,140,375,1.000000,1577756370757,278,Fixation
1,0,7412,140,375,1.000000,1577756370798,278,Fixation
1,0,7412,140,375,1.000000,1577756370836,278,Fixation
1,0,7412,140,375,1.000000,1577756370877,278,Fixation
1,0,7412,140,375,1.000000,1577756370916,278,Fixation
1,0,7412,140,375,1.000000,1577756370956,278,Fixation
1,0,10859,131,343,1.000000,1577756370995,80,Saccade
1,0,10859,147,268,1.000000,1577756371035,80,Saccade
1,0,7413,144,264,1.000000,1577756371075,437,Fixation
1,0,7413,144,264,1.000000,1577756371114,437,Fixation
