task_id,query_id,result_type,item_id,timestamp,duration
19,0,left,1,1577687797279,979
19,0,left,3,1577687837579,197
19,0,left,1,1577687837851,294
20,0,left,1,1577688097588,2007
20,0,left,2,1577688100060,968
20,0,left,1,1577688115184,708
20,0,left,2,1577688116115,152
20,0,left,1,1577688116305,149
20,0,left,2,1577688116567,226
20,0,left,1,1577688116831,302
20,0,left,2,1577688117512,557
20,0,left,3,1577688118217,1524
20,0,left,4,1577688120046,265
20,0,left,6,1577688122347,247
20,0,left,5,1577688122695,697
20,0,left,6,1577688123465,698
20,0,left,7,1577688124899,514
20,0,left,4,1577688125560,182
20,0,left,5,1577688125778,631
20,0,left,7,1577688154873,666
20,0,left,8,1577688155651,298
20,0,left,11,1577688159156,401
20,0,left,12,1577688163164,29
20,0,left,4,1577688171476,1
20,0,right,2,1577688180153,1216
20,0,left,4,1577688182104,294
20,0,left,3,1577688182511,4418
20,0,left,4,1577688187507,758
20,0,left,3,1577688188337,975
20,0,left,2,1577688230323,118
20,0,left,3,1577688231454,160
