task_id,query_id,result_type,item_id,timestamp,duration
1,0,left,1,1576734687469,1063
1,0,up,1,1576734689427,281
1,0,left,1,1576734693146,178
1,0,left,2,1576734693394,196
1,0,left,1,1576734693656,187
1,0,left,2,1576734694001,228
1,0,left,1,1576734694396,238
2,0,up,1,1576731381500,1006
2,0,left,1,1576731383933,108
2,0,up,1,1576731384290,58
2,0,left,1,1576731384423,952
2,0,left,2,1576731386695,686
2,0,left,3,1576731387847,324
2,0,left,2,1576731388315,1256
2,0,left,3,1576731390544,463
2,0,left,2,1576731391334,430
2,0,left,3,1576731415074,78
2,0,left,4,1576731415371,223
2,0,left,1,1576731419141,621
2,0,up,1,1576731419957,343
2,0,left,1,1576731420342,1001
2,0,up,1,1576731428871,182
2,0,left,1,1576731429088,1239
2,0,up,1,1576731448411,326
2,0,left,1,1576731488174,322
3,0,left,1,1576731834809,337
3,0,up,1,1576731835429,1951
3,0,left,1,1576731839152,91
3,0,left,2,1576731839353,555
3,0,right,2,1576731839983,216
3,0,left,1,1576731840275,678
3,0,up,1,1576731841196,715
3,0,right,1,1576731841988,232
3,0,left,1,1576731842300,631
3,0,left,2,1576731843763,1023
3,0,left,1,1576731861063,674
3,0,up,1,1576731861948,144
3,0,left,1,1576731862164,106
3,0,up,1,1576731862654,224
3,0,left,1,1576731862922,1157
3,0,up,1,1576731864513,71
3,0,left,1,1576731864736,2346
3,0,up,1,1576731874988,71
3,0,left,1,1576731875523,115
3,0,left,3,1576731876263,168
3,0,left,5,1576731876959,334
3,0,left,10,1576731891271,82
3,0,left,11,1576731891835,136
4,0,left,1,1576733700590,378
4,0,right,1,1576733701157,93
4,0,left,1,1576733701611,466
4,0,right,2,1576733704446,556
4,0,left,1,1576733705872,866
4,0,right,1,1576733709368,67
4,0,left,1,1576733709600,247
5,0,up,1,1576732851071,161
5,0,left,1,1576732852251,3199
6,0,left,1,1576734468914,226
6,0,up,1,1576734469235,62
6,0,left,1,1576734469618,376
6,0,left,2,1576734472473,203
6,0,up,1,1576734477014,851
7,0,left,1,1576734810766,155
7,0,up,1,1576734811009,119
7,0,left,1,1576734811217,326
7,0,left,2,1576734814211,229
8,0,left,1,1576732351212,994
8,0,up,1,1576732355918,163
8,0,left,1,1576732356210,400
8,0,left,2,1576732357330,416
8,0,up,1,1576732357849,230
8,0,left,1,1576732358148,696
8,0,left,4,1576732363016,260
8,0,left,2,1576732363952,1855
8,0,left,3,1576732365991,113
8,0,left,2,1576732366140,987
8,0,left,3,1576732443048,69
8,0,left,4,1576732444087,584
8,0,left,5,1576732445310,176
8,0,left,4,1576732445558,67
8,0,left,5,1576732445694,296
8,0,left,4,1576732446286,294
8,0,left,5,1576732447052,198
8,0,left,2,1576732473123,219
8,0,left,1,1576732474832,412
9,0,up,1,1576735000327,291
9,0,left,1,1576735002525,360
9,0,up,1,1576735004163,99
9,0,left,1,1576735004332,1233
9,0,up,1,1576735008040,461
9,0,left,1,1576735008601,711
9,0,up,1,1576735009882,320
9,0,left,1,1576735073040,66
10,0,up,1,1576733933439,112
10,0,left,1,1576733934265,1086
10,0,up,1,1576733940230,355
10,0,left,1,1576733940650,66
10,0,right,1,1576733941762,101
10,0,left,1,1576733942240,230
10,0,up,1,1576733943215,68
10,0,left,1,1576733944624,61
10,0,up,1,1576733944780,71
10,0,left,1,1576733951142,87
10,0,left,2,1576733951745,34
10,0,left,4,1576733957437,66
10,0,left,3,1576733957609,70
10,0,left,4,1576733958356,110
10,0,up,1,1576733958974,701
10,0,left,1,1576733966787,65
10,0,left,3,1576733967488,74
10,0,left,4,1576733967931,52
10,0,left,5,1576733968138,48
10,0,left,4,1576733968704,284
10,0,left,7,1576733970739,69
10,0,left,9,1576733971037,223
10,0,left,11,1576733972076,70
10,0,left,10,1576733972904,1195
10,0,left,13,1576733977281,102
10,0,left,12,1576733977552,261
10,0,left,11,1576733978038,213
10,0,left,10,1576733979014,789
10,0,left,11,1576733980815,694
10,0,left,10,1576733983080,66
11,0,up,1,1576733049401,185
11,0,left,1,1576733049856,154
12,0,left,1,1576732631827,80
12,0,up,1,1576732632013,70
12,0,left,1,1576732632188,579
12,0,left,2,1576732635242,441
12,0,up,1,1576732641048,142
12,0,left,1,1576732641225,681
12,0,left,2,1576732642300,110
12,0,left,4,1576732642932,187
12,0,left,5,1576732648430,26
12,0,left,4,1576732648773,175
12,0,left,5,1576732649223,279
13,0,left,1,1576731706061,3372
13,0,right,1,1576731718264,367
13,0,left,1,1576731719575,598
13,0,up,1,1576731722677,554
13,0,left,1,1576731723266,717
13,0,left,2,1576731724163,491
13,0,left,1,1576731724830,103
14,0,up,1,1576733214518,172
14,0,left,1,1576733215566,129
14,0,right,1,1576733218803,113
14,0,up,1,1576733219870,234
14,0,right,1,1576733222339,1300
14,0,right,2,1576733232854,60
14,0,right,1,1576733233105,388
14,0,left,3,1576733253088,144
14,0,left,4,1576733253525,100
14,0,left,3,1576733266424,279
15,0,left,1,1576730765599,111
15,0,up,1,1576730765746,71
15,0,left,1,1576730766194,1593
15,0,left,3,1576730782664,71
15,0,left,2,1576730783062,173
15,0,left,3,1576730783498,1390
